order(183,183)=012
order(86904,86049)=01342
order(247,427)=102
order(27894,92874)=30214
order(45739,95743)=41203
order(86170,10678)=24130
order(6015,5106)=3210
order(48397,38749)=21403
order(51962,25961)=40231
order(58470,70458)=34201
order(70865,85670)=24301
order(5619,9615)=3120
order(50862,60582)=31024
order(86729,87296)=02341
order(18473,81743)=10324
order(36821,12836)=43201
order(26597,57296)=24031
order(42160,42016)=01423
order(34152,14352)=21034
order(26491,24619)=02143
order(10975,95701)=24310
order(81706,81760)=01243
order(97630,03976)=43012
order(72065,57260)=40132
order(67280,68027)=03421
order(31402,40312)=23014
order(98107,08179)=31240
order(28430,83402)=13240
order(24397,42379)=10243
order(89573,89753)=01324
order(76180,06718)=41023
order(41679,97614)=43210
order(70298,97028)=30124
order(37691,37169)=01423
order(32589,83952)=30421
order(12394,23941)=12340
order(87243,74382)=13402
order(40825,24580)=30421
order(29845,54289)=43021
order(51096,51069)=01243
order(1356,3156)=1023
order(2734,7342)=1230
order(18643,83164)=14023
order(8576,5786)=1203
order(26309,30962)=23410
order(79564,64795)=34012
order(40935,59043)=42103
order(90734,07349)=12340
order(79645,76954)=02143
order(3421,1324)=3021
order(48509,58490)=21043
order(129,921)=210
order(43861,16438)=43012
order(20451,20415)=01243
order(25983,39258)=42013
order(17386,37618)=21403
order(615,615)=012
order(17495,94715)=32104
order(21745,25174)=04123
order(7948,4798)=2013
order(62843,83642)=24031
order(42679,27496)=13042
order(70365,75063)=04132
order(87415,81547)=03421
order(67235,76532)=10432
order(95026,06925)=24031
order(74901,74901)=01234
order(86470,70486)=34201
order(1380,1308)=0132
order(31965,19365)=12034
order(63758,75368)=23104
order(20731,07132)=12430
order(10265,65012)=34102
order(70162,21760)=42031
order(49631,93614)=13240
order(34605,53064)=40321
order(67082,28067)=43201
order(57893,53798)=04132
order(24608,64802)=21430
order(84625,45286)=14302
order(18927,12987)=03214
order(9513,3159)=3210
order(1539,1935)=0321
order(79436,96347)=14320
order(92506,25609)=12430
order(19406,91604)=10432
order(61087,61078)=01243
order(9658,8695)=3102
order(40351,03415)=12043
order(53907,03579)=31042
order(9625,5269)=3210
order(6517,1675)=2031
order(18063,86013)=13204
order(9716,6971)=3012
order(89563,36859)=43021
order(32196,93216)=30124
order(23189,19823)=24301
order(64297,74296)=41230
order(28759,72958)=20431
order(54837,74385)=41320
order(24157,52471)=30142
order(23517,31257)=13024
order(6251,1256)=3120
order(69712,27169)=42301
order(17932,12973)=04213
order(5067,5067)=0123
order(95138,58193)=14203
order(43971,37491)=13024
order(81325,15328)=14230
order(17390,31907)=20341
order(13245,52413)=42301
order(91403,40913)=23014
order(16387,38167)=23014
order(42716,72461)=21043
order(91307,19037)=10324
order(38940,94038)=23401
order(71308,87130)=40123
order(61528,68521)=04231
order(65489,45698)=21043
order(43568,63548)=31204
order(53418,58314)=04132
order(93051,53019)=31240
order(4590,5094)=1320
order(94810,40189)=14320
order(15274,54127)=14023
order(7901,1790)=3012
order(21453,24513)=02314
order(7891,9817)=2130
order(28395,52938)=40321
order(26708,26780)=01243
order(42793,42973)=01324
order(96253,62935)=12043
order(30274,07324)=13024
order(61253,63125)=04123
order(10562,15620)=02341
order(50246,52604)=02413
order(74098,04987)=21340
order(20371,13702)=42310
order(10784,47108)=42013
order(81065,56081)=43201
order(36042,40623)=32140
order(30215,01325)=13024
order(27904,90247)=23041
order(25689,28965)=03421
order(86245,65248)=14230
order(71356,71653)=01432
order(38425,83425)=10234
order(59487,59478)=01243
order(81904,09814)=32014
order(37284,32487)=02431
order(73816,38176)=12304
order(38041,08314)=21043
order(67019,67901)=01423
order(27354,45732)=43120
order(98163,93861)=04132
order(46209,62094)=12340
order(10487,80174)=31042
order(96078,67980)=13042
order(64920,46920)=10234
order(41925,59241)=42301
order(89631,63189)=23401
order(63741,31764)=14203
order(14835,18345)=02314
order(7082,8702)=2013
order(26973,93762)=24310
order(71980,78901)=03241
order(85219,91528)=43120
order(21687,27861)=04321
order(98654,98465)=01423
order(73081,78130)=03412
order(89476,46897)=24013
order(49731,39714)=31240
order(413,341)=201
order(20697,69027)=23104
order(67130,30176)=34210
order(80329,98302)=40213
order(58419,94815)=42130
order(71649,41697)=31240
order(15982,25819)=41302
order(7650,6705)=1032
order(26879,86729)=21304
order(79342,32479)=24301
order(9315,3519)=1320
order(84369,94863)=41032
order(63142,21463)=42301
order(98734,34978)=34021
order(74062,46072)=13204
order(71098,07918)=20314
order(3218,1382)=2031
order(68345,85436)=14320
order(97614,16479)=32410
order(29835,28359)=02341
order(41053,05134)=23140
order(86345,43856)=32041
order(25876,26758)=04312
order(70352,25370)=43201
order(79248,27489)=20341
order(8397,8937)=0213
order(90132,02391)=14302
order(45709,45709)=01234
order(69314,96341)=10243
order(13625,56312)=42103
order(83271,18732)=40312
order(73926,72369)=03142
order(765,567)=210
order(68239,68923)=01423
order(81460,08461)=40231
order(59267,29765)=21430
order(6135,3615)=2013
order(52094,59204)=03124
order(9580,0985)=3021
order(79016,06791)=24013
order(41209,49120)=04123
order(51680,85601)=30241
order(32946,34629)=03412
order(67954,45679)=43012
order(78035,30875)=32104
order(23149,91432)=42310
order(92638,23689)=13240
order(69245,95246)=14230
order(24970,49270)=12034
order(65132,65231)=01432
order(76459,56947)=31420
order(90317,17930)=34021
order(41309,31049)=21304
order(17362,16237)=03421
order(39610,69013)=21430
order(13852,25831)=43210
order(20659,26509)=02314
order(5610,6051)=1302
order(91748,78914)=24013
order(7293,9732)=2031
order(25413,25341)=01423
order(16753,51736)=30241
order(30179,10793)=21340
order(45981,41895)=04321
order(62743,62347)=01432
order(67439,67394)=01342
order(16097,06197)=21034
order(17506,75601)=12430
order(64025,64250)=01342
order(49368,93846)=12403
order(15843,81345)=20431
order(6174,6417)=0312
order(95470,75904)=31042
order(63792,79263)=23401
order(28615,15628)=34201
order(87120,80172)=04213
order(87239,29873)=24013
order(329,293)=120
order(30618,06138)=12304
order(28573,25783)=02314
order(7624,2674)=2103
order(97321,21379)=34210
order(82945,42598)=31420
order(27698,97826)=31402
order(47259,45972)=03412
order(38570,38705)=01342
order(40265,05246)=14203
order(80956,85690)=03421
order(49758,45978)=03124
order(29187,17289)=24031
order(98324,23489)=32410
order(45269,46295)=03241
order(75940,04579)=43102
order(16487,47618)=24103
order(32546,56234)=24103
order(16249,24169)=23014
order(37958,87359)=41032
order(73504,40573)=43201
order(98136,89316)=10324
order(37492,93427)=30241
order(21649,64912)=23410
order(62704,70624)=23014
order(83946,96348)=24130
order(65018,56081)=10243
order(50283,58203)=03214
order(13298,28319)=24103
order(13780,78103)=23041
order(37549,47539)=31204
order(12987,21897)=10324
order(1293,1329)=0312
order(20457,52074)=30142
order(86423,84236)=02341
order(68142,42816)=34120
order(10582,21058)=40123
order(761,716)=021
order(89341,84193)=03412
order(73401,01437)=34210
order(21659,51296)=31042
order(57938,35789)=30142
order(25149,19245)=24031
order(206,026)=102
order(26845,28654)=02143
order(98135,59318)=40321
order(40982,42980)=04231
order(6123,2613)=2013
order(85391,38195)=20431
order(58604,58640)=01243
order(60847,64087)=03124
order(73426,37624)=10432
order(37246,27643)=21430
order(30781,73801)=20314
order(54073,35740)=40312
order(74983,73489)=04132
order(37415,14735)=32104
order(82354,48325)=40213
order(81096,91608)=31420
order(65438,34658)=32014
order(72341,43127)=32410
order(13654,56134)=32014
order(65941,69451)=02314
order(61250,01265)=41203
order(53847,38475)=12340
order(74382,78432)=03124
order(1365,1356)=0132
order(43826,26348)=34102
order(74592,42957)=14320
order(60237,70362)=41302
order(12450,05241)=43120
order(16750,06751)=41230
order(89645,59648)=41230
order(87936,69378)=42310
order(4726,2746)=2103
order(26943,26493)=01324
order(96035,50693)=42103
order(32074,72340)=31042
order(4326,2346)=2103
order(81594,18495)=10432
order(75409,07549)=30124
order(54367,74356)=41203
order(750,507)=120
order(85349,54389)=13204
order(57469,94756)=42103
order(25673,35672)=41230
order(39814,43819)=40231
order(86172,61278)=12430
order(71650,60715)=24013
order(1689,6198)=1032
order(65192,59261)=13402
order(310,310)=012
order(5438,5483)=0132
order(312,123)=120
order(91354,14395)=14203
order(19630,93016)=13402
order(93875,79358)=30142
order(23860,36208)=13042
order(38501,08315)=31042
order(12954,54291)=34120
order(8736,3867)=2031
order(67531,65173)=02413
order(53086,58603)=03421
order(80127,87102)=04213
order(15906,01965)=30241
order(32149,92431)=41302
order(34261,63412)=30142
order(46720,04726)=40231
order(16024,04261)=24310
order(2539,9235)=3021
order(20483,83420)=34201
order(26780,86207)=31042
order(52984,54892)=04321
order(16359,95361)=43210
order(92516,56912)=24031
order(84361,84136)=01423
order(10683,08613)=13204
order(89620,98620)=10234
order(32089,03928)=20413
order(51946,15496)=10324
order(41950,15490)=13024
order(35219,39152)=04312
order(45107,10475)=23041
order(75903,35790)=41023
order(1697,1796)=0321
order(4817,7841)=3102
order(14936,36149)=34012
order(94206,90246)=03214
order(3210,3210)=0123
order(45129,24159)=30214
order(62190,01269)=42103
order(627,276)=120
order(57612,51726)=03142
order(45213,23415)=24031
order(71253,52371)=32401
order(29147,29714)=01423
order(95217,79152)=40312
order(69201,69210)=01243
order(6012,2016)=3120
order(56834,84356)=24301
order(86192,68291)=10432
order(70542,02574)=14203
order(30425,20345)=31024
order(81356,58631)=30421
order(98563,69853)=30124
order(40372,24730)=40321
order(93841,91483)=04321
order(82609,06892)=32041
order(43852,34825)=10243
order(6782,8672)=2013
order(98145,98514)=01423
order(26504,64520)=14203
order(97310,90137)=04321
order(75124,25147)=31240
order(18036,36081)=34210
order(98523,58239)=21340
order(76149,61974)=12403
order(39620,02963)=43120
order(9632,2639)=3120
order(53974,59374)=02134
order(20547,54027)=23104
order(25186,16852)=24310
order(80416,40861)=21043
order(20895,52809)=40213
order(70435,74053)=02143
order(93265,59236)=40213
order(82564,82654)=01324
order(64197,76914)=40321
order(50264,46502)=43012
order(24089,92408)=40123
order(43926,46392)=04123
order(87023,02387)=23401
order(31587,17538)=14203
order(85274,24587)=24103
order(80369,60389)=31204
order(81502,58012)=20314
order(83071,80137)=02413
order(89013,90381)=12403
order(52831,38125)=32410
order(68923,32968)=43201
order(76412,74216)=02431
order(97046,40769)=32140
order(34267,24637)=21304
order(205,250)=021
order(1647,6471)=1230
order(95314,93415)=02431
order(51043,53401)=04321
order(28716,17682)=32410
order(91846,46918)=34012
order(81570,51708)=21340
order(53081,15380)=40132
order(59617,16957)=32104
order(91743,14739)=13240
order(93580,35098)=12403
order(89016,60918)=42130
order(6974,7964)=2103
order(1576,5167)=1032
order(30612,62130)=24301
order(45067,64507)=30124
order(30941,09341)=12034
order(62519,51629)=23014
order(81956,85196)=03124
order(6350,0365)=3102
order(23958,39258)=12034
order(10756,76150)=24031
order(64071,14670)=41032
order(37528,53287)=20341
order(80317,87031)=04123
order(5026,5620)=0321
order(57342,75324)=10243
order(38715,81753)=13240
order(65239,52936)=12430
order(65201,21065)=24301
order(41358,18453)=14032
order(56214,26415)=21430
order(96201,21960)=24013
order(4510,1540)=2103
order(5102,1025)=1230
order(15407,07451)=34210
order(9563,5396)=1302
order(64735,36547)=30412
order(5106,6501)=3021
order(74065,70465)=02134
order(8247,7428)=3210
order(30297,92073)=32140
order(2480,0284)=3021
order(27918,79182)=12340
order(69038,86390)=40312
order(19056,01659)=20431
order(85460,05648)=41320
order(7045,0745)=1023
order(51426,65142)=40123
order(70823,23087)=34120
order(65793,96357)=30412
order(80512,81025)=03142
order(58790,78095)=21430
order(7539,7359)=0213
order(21735,15723)=14203
order(4691,9416)=2031
order(70862,27086)=40123
order(17396,19367)=03241
order(81364,63148)=32140
order(14072,40127)=12043
order(60932,32069)=34102
order(47398,84973)=40312
order(58071,57108)=03421
order(92340,23940)=12034
order(10698,60198)=21034
order(28634,83264)=13024
order(62089,86092)=30241
order(28960,96082)=23410
order(36508,30856)=03421
order(61432,12346)=14320
order(30257,23750)=20431
order(30657,76530)=42301
order(7095,7059)=0132
order(46057,75046)=43201
order(5671,7156)=2301
order(38469,89463)=14230
order(58196,61859)=42103
order(64910,10469)=34102
order(24731,72143)=20413
order(57281,87215)=31240
order(15978,15789)=01342
order(97425,24795)=32104
order(78326,37268)=20341
order(2604,0246)=2031
order(13675,67513)=23401
order(78926,28679)=31402
order(51346,35146)=20134
order(51978,58971)=04231
order(94025,42590)=13402
order(25704,24570)=04123
order(58936,63598)=43021
order(30956,60539)=41302
order(42518,24815)=10432
order(98452,45982)=23014
order(53827,82735)=23410
order(9508,0598)=2103
order(58974,89754)=12304
order(18254,15284)=03214
order(28516,86251)=14023
order(54310,05143)=40312
order(18706,10768)=03241
order(51748,48751)=34201
order(30946,36940)=04231
order(94253,45932)=13042
order(81732,87132)=02134
order(4528,5482)=1032
order(86032,08326)=20341
order(38594,89453)=13420
order(53,53)=01
order(1905,9510)=1302
order(9640,0496)=3201
order(68570,07586)=43210
order(8067,7860)=3021
order(43598,83459)=41023
order(82450,25408)=13240
order(1024,1042)=0132
order(92654,52649)=31240
order(78609,89607)=14230
order(84015,40581)=12403
order(43901,13049)=41302
order(87092,80792)=02134
order(86902,20896)=43021
order(70695,50976)=41302
order(1065,0561)=1320
order(6938,3986)=2130
order(89763,67389)=32401
order(10298,02819)=12403
order(62930,36029)=30412
order(35270,30527)=04123
order(79618,98761)=14023
order(186,168)=021
order(31674,14673)=14230
order(4175,1547)=1302
order(60514,56140)=20341
order(93064,96340)=03142
order(30962,92063)=24130
order(46317,67413)=14032
order(63825,83625)=21034
order(16892,86921)=21340
order(10734,01437)=10432
order(2149,9421)=3201
order(9503,0953)=2013
order(5079,5970)=0321
order(59076,05697)=20413
order(13472,71324)=30142
order(18425,58124)=41032
order(67195,59716)=43120
order(3491,3194)=0321
order(52034,02435)=21430
order(39578,98573)=14230
order(4638,4638)=0123
order(89276,72689)=32401
order(80195,95801)=34012
order(40518,05148)=12304
order(3912,2319)=3021
order(39782,92387)=14032
order(19027,01792)=20413
order(1830,0183)=3012
order(85216,68512)=40132
order(47083,73804)=14320
order(64281,46128)=10423
order(41972,17924)=13240
order(48256,64825)=40123
order(58241,42851)=32104
order(58203,03285)=34210
order(46750,06475)=41023
order(32781,13827)=40312
order(1467,6471)=2130
order(65972,79562)=32104
order(86251,51862)=34012
order(62307,62730)=01423
order(25701,15072)=41320
order(816,681)=201
order(19526,65912)=42103
order(31278,28317)=24013
order(12637,21673)=10243
order(83671,86713)=02341
order(39102,19032)=21304
order(29340,23904)=02143
order(91327,73912)=42013
order(4072,2704)=3210
order(93651,63915)=21043
order(81602,62108)=24130
order(16098,06891)=21430
order(1493,3491)=3120
order(76543,76453)=01324
order(58024,25480)=30412
order(29735,93752)=13240
order(85174,51748)=12340
order(89265,68952)=30142
order(56024,62504)=13024
order(63298,23986)=21340
order(63895,63859)=01243
order(26074,60427)=12403
order(29376,72369)=30241
order(14306,03641)=32410
order(60728,80762)=41203
order(4365,4536)=0312
order(76104,10746)=23041
order(14652,15462)=03124
order(52693,53629)=04213
order(50243,54023)=03124
order(8315,3815)=1023
order(31845,18453)=12340
order(79246,49762)=31042
order(43172,31472)=12034
order(52908,95280)=20143
order(83517,31875)=13042
order(50396,05936)=10324
order(6732,3672)=2013
order(52096,20569)=12043
order(52648,85624)=40213
order(38062,80632)=12304
order(42386,23864)=12340
order(53849,85439)=20314
order(2356,3256)=1023
order(47502,40275)=03412
order(17324,37124)=21034
order(2376,7632)=2310
order(28073,72380)=30412
order(20841,02148)=10432
order(42810,10428)=34012
order(41680,68401)=23041
order(30496,60493)=41230
order(89102,12089)=24301
order(46902,64029)=10342
order(73061,16730)=43012
order(14798,19487)=03142
order(26819,19268)=34012
order(96021,02196)=23401
order(50896,05986)=10324
order(81742,87142)=02134
order(526,625)=210
order(18790,79081)=23410
order(34529,94532)=41203
order(47189,97814)=41320
order(46153,41536)=02341
order(91053,90531)=02341
order(93647,93674)=01243
order(80973,89730)=02341
order(69720,29067)=31402
order(12854,45821)=43210
order(87429,98724)=40132
order(19678,97681)=13240
order(96420,96402)=01243
order(45603,05643)=31204
order(7249,7924)=0312
order(1954,5914)=2103
order(56481,14856)=42301
order(78159,59178)=34201
order(3964,9436)=1302
order(68742,62487)=04312
order(93781,39187)=10432
order(38609,69380)=24013
order(76920,67902)=10243
order(79528,82759)=43021
order(23750,72035)=20413
order(36891,61839)=14203
order(30765,76305)=23014
order(95671,75619)=31240
order(2784,8274)=2013
order(86132,38126)=30241
order(74301,47130)=10423
order(84673,86347)=02413
order(59648,98465)=14320
order(20867,20687)=01324
order(82465,25648)=14320
order(38152,35281)=03412
order(38456,58346)=31024
order(58369,83956)=12403
order(10964,46091)=43120
order(17325,12375)=03214
order(24036,30624)=32401
order(80192,01928)=12340
order(54132,45321)=10342
order(37069,73690)=10342
order(45961,46195)=03421
order(18027,71280)=40312
order(13856,58631)=32410
order(91286,92816)=02314
order(19605,60519)=23401
order(49273,23794)=24310
order(86137,38617)=30124
order(97165,59167)=40231
order(7631,1376)=3201
order(68235,62853)=02143
order(61587,58167)=23104
order(53140,01345)=42130
order(89024,89204)=01324
order(96407,79640)=40123
order(65028,25806)=31420
order(16708,68071)=14320
order(97481,14987)=42031
order(25384,23548)=02143
order(9302,0293)=2301
order(1875,8751)=1230
order(79604,94760)=14023
order(46291,62941)=12304
order(38761,76381)=23014
order(26,62)=10
order(16583,68153)=13024
order(76035,30567)=32410
order(84732,83742)=03214
order(4538,4835)=0321
order(89035,80953)=02143
order(78631,36178)=32401
order(71690,61907)=21340
order(41908,98041)=24301
order(35264,43562)=40132
order(42751,72145)=21403
order(62951,26519)=10342
order(4962,6492)=2013
order(61320,10236)=14320
order(34126,46132)=14203
order(9514,5149)=1230
order(12308,83120)=42013
order(2706,2076)=0213
order(91052,50912)=32014
order(75219,19572)=34102
order(50937,70395)=41320
order(56419,61954)=13402
order(72603,26730)=12043
order(89243,94238)=13240
order(60971,97160)=23401
order(91206,09216)=30214
order(39678,69873)=21430
order(94501,49510)=10243
order(45721,72145)=23401
order(63078,36870)=10432
order(37215,32571)=02413
order(89562,65982)=32104
order(2763,7623)=1203
order(61482,46218)=20413
order(56972,95276)=20431
order(45690,95406)=31042
order(12907,70291)=43120
order(89625,29685)=31204
order(20814,08142)=12340
order(48210,08241)=41203
order(456,456)=012
order(6327,3762)=1302
order(63419,43196)=21340
order(16903,96130)=21043
order(19025,21905)=30124
order(63480,43086)=21430
order(42781,74218)=20143
order(86134,81364)=02314
order(86250,02865)=42013
order(14952,29451)=42130
order(4603,4603)=0123
order(48731,14873)=40123
order(25643,24365)=03421
order(78390,79380)=03214
order(17639,36971)=32410
order(76310,36017)=21430
order(50473,05743)=10324
order(93245,42593)=32401
order(6470,4607)=1032
order(2341,3241)=1023
order(79064,76940)=03142
order(71543,15743)=12034
order(79086,90786)=12034
order(16032,63012)=13204
order(26891,82169)=20413
order(62473,46732)=20341
order(85302,35082)=21304
order(68370,06873)=40132
order(7965,5697)=3210
order(65243,42536)=32140
order(67032,73620)=13042
order(45980,95084)=21430
order(16928,96821)=21430
order(93075,09753)=20341
order(83479,79483)=34201
order(50483,80345)=31420
order(42567,24675)=10342
order(68435,36485)=30214
order(6592,5926)=1230
order(18429,12489)=03214
order(29045,24095)=03214
order(83794,34879)=14023
order(2697,6792)=1320
order(59481,15498)=40213
order(5219,5921)=0312
order(74936,64379)=41302
order(18409,41890)=20143
order(47193,31947)=42301
order(59416,94651)=12403
order(29154,94251)=14032
order(84067,48670)=10342
order(25687,27865)=04321
order(32180,12308)=21043
order(28170,10728)=24301
order(24698,82964)=40321
order(71052,20571)=42301
order(95804,98054)=02314
order(52107,05712)=30421
order(1082,0812)=1203
order(10729,92710)=43201
order(70941,04197)=13420
order(20431,04213)=12043
order(39407,73490)=40213
order(47201,40721)=03124
order(72015,15702)=34021
order(5041,1504)=3012
order(30129,31029)=02134
order(3206,6230)=3102
order(12857,12875)=01243
order(83612,12863)=34021
order(37529,97253)=41320
order(2846,4286)=2013
order(60289,62098)=02143
order(87653,67538)=21340
order(60913,96103)=20314
order(92735,95372)=04321
order(42318,34812)=20431
order(62158,51628)=32014
order(51678,51867)=01423
order(97413,37491)=41203
order(21806,80612)=23410
order(56308,36508)=21034
order(16428,26184)=31042
order(90268,60289)=31240
order(81206,16028)=14320
order(39458,39548)=01324
order(75864,86574)=23104
order(24986,69284)=42031
order(19723,12793)=03214
order(26789,26798)=01243
order(8250,2850)=1023
order(41529,92415)=43012
order(59768,65789)=30241
order(14876,87416)=23104
order(72854,48527)=42310
order(79538,93578)=13204
order(76059,95607)=43120
order(45128,41825)=02431
order(16458,56418)=31204
order(30176,61037)=42103
order(34276,76423)=34120
order(78104,71048)=02341
order(13498,81493)=40231
order(62938,29368)=12304
order(5294,4529)=3012
order(69702,27960)=42103
order(42698,92468)=31024
order(4620,4062)=0312
order(54621,12456)=43102
order(1027,0271)=1230
order(19508,18905)=04132
order(62809,82069)=21304
order(54389,98354)=43201
order(67981,69187)=02431
order(70215,21705)=23014
order(49172,94127)=10243
order(32890,03289)=40123
order(29581,18952)=43120
order(75324,37452)=20413
order(25671,76125)=32401
order(34257,73254)=40231
order(5018,1850)=2301
order(74653,45637)=13240
order(71985,78159)=03142
order(63749,49736)=34210
order(43829,39248)=14302
order(31529,32159)=03124
order(45692,92654)=34210
order(95472,95274)=01432
order(15376,71536)=30124
order(54261,16245)=43210
order(9152,2519)=3210
order(1476,4176)=1023
order(4687,6478)=1032
order(8624,6428)=1320
order(49561,19456)=41023
order(25139,53219)=13024
order(62034,32604)=31024
order(57638,38765)=34120
order(12583,53128)=24013
order(29473,24793)=02314
order(84537,53478)=23140
order(4192,4921)=0231
order(91280,18902)=13042
order(87920,97820)=21034
order(47536,47635)=01432
order(14725,17425)=02134
order(58209,58029)=01324
order(97142,21749)=42130
order(35196,59631)=13402
order(26954,52694)=30124
order(95627,72659)=43210
order(71983,87931)=30241
order(4706,0746)=2103
order(98210,29801)=20143
order(7830,3807)=2130
order(32491,31492)=04231
order(87941,98741)=20134
order(65718,17658)=32014
order(50826,20586)=31024
order(50946,59640)=02431
order(83567,73586)=41203
order(52130,12503)=21043
order(57160,01756)=42103
order(75316,73165)=02341
order(185,581)=210
order(73192,79132)=03214
order(37659,97653)=41230
order(23965,96253)=23041
order(26809,06289)=31024
order(65487,64785)=02431
order(98750,50987)=34012
order(67528,67852)=01423
order(2904,9420)=1302
order(4809,4890)=0132
order(62437,67243)=04123
order(437,734)=210
order(24871,42781)=10324
order(95120,12590)=23104
order(14263,12634)=02341
order(39810,13098)=30412
order(3546,6453)=3210
order(25986,65829)=41302
order(15983,19853)=02314
order(73082,07238)=20413
order(67023,27036)=31240
order(9037,7093)=3102
order(72685,75862)=04321
order(3627,2673)=2130
order(73529,29537)=34210
order(198,891)=210
order(63509,59630)=24013
order(92705,79052)=20341
order(94860,98460)=02134
order(60829,82690)=23041
order(194,941)=120
order(1056,0156)=1023
order(54091,50491)=02134
order(84905,58094)=40321
order(62349,94362)=43201
order(35716,63751)=40213
order(40589,49850)=04321
order(83624,23864)=31024
order(8310,0318)=3120
order(78309,03897)=32140
order(15923,92531)=23140
order(53792,52379)=04123
order(9478,8794)=3201
order(60921,91620)=24031
order(57601,57160)=01423
order(51649,65419)=20314
order(83210,18230)=30214
order(42718,18742)=34201
order(48726,74628)=20431
order(38694,49638)=43201
order(85974,89754)=02314
order(42391,92413)=31042
order(15082,50128)=12043
order(9250,0925)=3012
order(54897,85974)=20341
order(19876,89176)=21034
order(5702,5207)=0321
order(60542,65420)=02341
order(62453,26453)=10234
order(98710,71908)=23041
order(23619,31296)=13042
order(49820,08924)=42130
order(47891,41897)=04231
order(23659,26395)=02143
order(97268,29768)=20134
order(85192,81952)=02314
order(58307,78503)=41032
order(97365,93756)=02143
order(7134,3147)=2130
order(82459,28459)=10234
order(90853,93508)=04312
order(95463,95643)=01324
order(1894,8149)=1032
order(50387,08375)=13240
order(38945,34985)=03214
order(27351,72513)=10342
order(18726,81726)=10234
order(19548,91548)=10234
order(81250,58021)=30421
order(86013,83106)=04321
order(8237,3278)=2130
order(4893,9843)=2103
order(65831,31586)=34120
order(4935,9534)=1320
order(47153,54731)=30142
order(65403,45603)=21034
order(92015,50921)=42013
order(96412,41962)=23014
order(14836,84613)=21403
order(62057,05267)=23104
order(71452,15472)=13204
order(76048,76804)=01423
order(10798,09871)=13420
order(48906,86049)=14302
order(83520,80532)=04213
order(23764,32467)=10432
order(18235,31582)=30412
order(75892,25879)=41203
order(65087,76850)=40312
order(61389,89631)=34021
order(31860,01863)=41230
order(25891,85291)=21034
order(3027,0327)=1023
order(39746,94637)=13402
order(49307,40379)=03241
order(62047,07624)=24013
order(19062,69120)=31042
order(56094,60459)=12403
order(97324,97243)=01342
order(92405,50942)=43021
order(73120,37210)=10324
order(37410,41037)=23401
order(2893,3982)=3210
order(53012,50231)=02413
order(52631,21635)=14230
order(7130,1703)=1032
order(89376,38796)=20314
order(75391,71935)=04321
order(26583,86253)=31024
order(96405,64095)=12304
order(62398,29638)=13024
order(13640,01463)=40321
order(16470,64107)=12043
order(85214,52814)=12034
order(340,403)=120
order(58624,62548)=23041
order(48930,30894)=34120
order(15647,61475)=20341
order(13024,31024)=10234
order(83750,50378)=34120
order(60547,76405)=40312
order(5431,4153)=1302
order(96082,92806)=04321
order(40125,24150)=30241
order(14628,16842)=02413
order(80216,02681)=12403
order(64039,46093)=10243
order(13579,19375)=04132
order(46528,46528)=01234
order(91534,14395)=14302
order(46853,83645)=24103
order(3260,0632)=3201
order(30497,94370)=32041
order(7,7)=0
order(56947,47956)=34201
order(69503,06395)=30412
order(27841,28471)=02314
order(17394,14937)=04321
order(25471,74521)=32104
order(695,695)=012
order(790,790)=012
order(54938,94583)=21043
order(26193,13962)=24310
order(18732,72831)=24130
order(41760,06417)=43012
order(90185,09185)=10234
order(35084,30584)=02134
order(50731,03571)=13024
order(15670,10657)=04213
order(31508,58310)=24013
order(89301,89103)=01432
order(15826,81562)=20143
order(98763,79836)=20143
order(75029,97520)=40132
order(41206,20164)=23140
order(34897,74893)=41230
order(26849,26984)=01423
order(68970,97860)=23104
order(29764,27964)=02134
order(14237,72431)=42130
order(38451,85341)=13024
order(1076,6071)=3120
order(46798,97648)=32104
order(80592,05928)=12340
order(29158,98521)=14302
order(1890,8019)=1302
order(37146,36714)=04123
order(76942,26497)=41320
order(74021,40127)=12430
order(9736,6973)=3012
order(1759,5791)=2130
order(67145,46157)=30241
order(49203,09324)=31420
order(46210,24106)=20341
order(53926,26935)=34210
order(76583,53786)=24031
order(32801,10238)=43102
order(17034,37140)=31042
order(82914,49218)=42130
order(32714,43712)=40231
order(24739,29473)=04123
order(47623,63724)=24130
order(2104,0214)=2013
order(48609,40968)=03421
order(74031,73014)=03241
order(62975,52679)=41032
order(49816,14689)=30421
order(89073,70938)=32140
order(85012,50812)=12034
order(4805,4850)=0132
order(5082,0852)=1203
order(15234,52134)=12034
order(68752,76852)=20134
order(19538,18359)=04321
order(90315,39510)=20431
order(95413,19453)=30214
order(92568,52698)=21304
order(48952,58294)=31420
order(16392,21396)=40231
order(80179,08791)=10342
order(86072,60728)=12340
order(54102,21540)=42013
order(78514,57184)=20314
order(25097,52907)=10324
order(7953,9537)=1230
order(2483,4328)=1302
order(76053,75063)=03214
order(17359,53719)=32104
order(68253,32856)=42130
order(17935,13597)=03421
order(59048,50984)=02143
order(45679,64975)=20431
order(36758,38567)=04312
order(59702,29507)=41032
order(39012,02319)=24031
order(34120,42130)=13204
order(23904,40923)=43201
order(70691,16079)=42103
order(34902,42309)=14032
order(59836,65398)=40312
order(50647,74605)=43210
order(90782,97820)=02341
order(82103,12308)=21430
order(86310,03816)=42031
order(84961,19864)=42031
order(72183,28173)=13204
order(75912,72951)=04213
