order(86072,60728)=12340
order(39214,39421)=01423
order(36901,39061)=02314
order(28670,67802)=23140
order(15094,95014)=31204
order(7905,9507)=1320
order(69573,96357)=10423
order(16540,54160)=23014
order(34570,57403)=23140
order(78094,40798)=42031
order(4935,9534)=1320
order(91,19)=10
order(59702,29507)=41032
order(70352,25370)=43201
order(78350,53870)=32104
order(26718,61827)=13402
order(74693,97346)=30412
order(84152,58214)=30421
order(31548,18453)=14320
order(29576,25697)=02413
order(78950,78059)=01432
order(2481,2814)=0231
order(10734,01437)=10432
order(60357,56370)=30241
order(29503,02539)=30241
order(61940,16940)=10234
order(61495,46195)=20134
order(179,197)=021
order(8250,2850)=1023
order(2371,2137)=0312
order(29743,47293)=32014
order(39810,13098)=30412
order(2198,8912)=3210
order(51328,13825)=12430
order(40327,74302)=40213
order(86392,63982)=12304
order(46719,64791)=10243
order(70318,37018)=20134
order(80349,89304)=04213
order(79431,31974)=34102
order(53406,05634)=30412
order(89263,63298)=34210
order(32897,82937)=21304
order(10954,51409)=30412
order(71430,73140)=03124
order(12769,76912)=23401
order(29568,85269)=42031
order(57320,05273)=40312
order(1364,1643)=0231
order(90782,97820)=02341
order(10573,51370)=20431
order(57924,74295)=14320
order(93285,32958)=12043
order(93261,21369)=24130
order(47123,41723)=02134
order(94250,95042)=03412
order(26451,15264)=43012
order(87543,57843)=21034
order(14825,12854)=03241
order(62487,27864)=14302
order(62184,84621)=34012
order(82079,02879)=21034
order(21487,82471)=30241
order(36842,68243)=12430
order(68273,76328)=30421
order(76390,69703)=13042
order(67192,72196)=14230
order(75681,57681)=10234
order(28164,68412)=31420
order(52693,53629)=04213
order(69873,83679)=24031
order(98650,06859)=42130
order(45980,95084)=21430
order(91647,14697)=13204
order(4581,5418)=1032
order(6240,4602)=2031
order(37084,70384)=12034
order(91804,04981)=34021
order(7315,7351)=0132
order(93754,73549)=21340
order(95201,21509)=24130
order(7160,0176)=3102
order(5943,9345)=1320
order(5076,0567)=1032
order(27869,98726)=42103
order(45063,36405)=43021
order(10354,31504)=20314
order(96082,92806)=04321
order(59432,93452)=13204
order(12709,20719)=13204
order(38760,83607)=10342
order(14957,97154)=24031
order(86132,38126)=30241
order(80179,08791)=10342
order(76453,35746)=43021
order(67304,07643)=31042
order(83760,07368)=42130
order(29530,25390)=02314
order(32675,67235)=23104
order(43976,36479)=14032
order(75620,27650)=30214
order(90653,35609)=43210
order(13952,15923)=03241
order(97584,95478)=02413
order(84073,37480)=43102
order(65138,56318)=10324
order(70925,50927)=41230
order(85079,80957)=02413
order(57290,92075)=32410
order(36758,38567)=04312
order(60579,70596)=31240
order(4532,5423)=1032
order(5467,6754)=2301
order(78063,68307)=31420
order(28573,25783)=02314
order(35918,91358)=23014
order(81732,87132)=02134
order(24709,29704)=04231
order(10468,84610)=42301
order(4865,4568)=0321
order(76239,93762)=43012
order(17408,48017)=24301
order(47390,90374)=34210
order(17308,38107)=24031
order(43570,75340)=32104
order(96013,63901)=14023
order(31250,31502)=01342
order(67429,49762)=24103
order(3291,9213)=2130
order(24805,08425)=32104
order(10236,32610)=32401
order(51246,64521)=43021
order(15678,87561)=43120
order(34510,05431)=42103
order(87039,79083)=14203
order(10579,09517)=14203
order(83160,61803)=32041
order(85702,02785)=34201
order(4135,4135)=0123
order(23745,54732)=43210
order(75018,18507)=34120
order(80762,72806)=24013
order(65309,36095)=20341
order(35980,58903)=13240
order(61293,26913)=20314
order(9687,9678)=0132
order(2815,5821)=3102
order(15890,81905)=20341
order(14376,64173)=41032
order(59431,59341)=01324
order(93417,79431)=40213
order(24671,14726)=41302
order(74359,37954)=20431
order(79405,75049)=04321
order(16398,18936)=04321
order(94015,50149)=42310
order(79604,94760)=14023
order(64825,54826)=41230
order(610,601)=021
order(43701,04731)=30214
order(39421,41239)=24301
order(3478,3874)=0321
order(3268,3286)=0132
order(61258,18562)=14302
order(83741,41837)=34012
order(94503,40359)=13420
order(85490,08495)=40231
order(45396,95634)=31420
order(59134,54931)=04132
order(75436,34675)=32401
order(9381,9813)=0231
order(26309,30962)=23410
order(53276,37625)=13420
order(59170,07195)=43210
order(71043,13407)=14320
order(50163,15360)=20431
order(59371,53197)=02413
order(18903,89013)=12304
order(35268,32586)=02143
order(9087,8079)=2130
order(24759,59427)=34102
order(8470,0748)=3210
order(70465,07564)=10432
order(80369,60389)=31204
order(58163,36815)=43120
order(40276,76420)=34021
order(16328,32618)=23104
order(19684,41869)=40321
order(56319,61935)=13420
order(6189,9186)=3120
order(80592,05928)=12340
order(39280,90382)=14032
order(73265,62753)=32041
order(83715,57831)=42013
order(51649,65419)=20314
order(61873,73861)=34201
order(86902,20896)=43021
order(13752,51327)=30142
order(51439,35941)=30421
order(1759,5791)=2130
order(69128,26198)=30214
order(27604,26047)=02341
order(16405,60415)=13204
order(64790,60479)=04123
order(96032,26309)=41320
order(46518,85614)=42130
order(91250,52190)=32104
order(65170,16057)=20413
order(61579,69157)=04123
order(59708,08957)=34102
order(10925,50129)=41032
order(14560,65041)=32410
order(13526,16352)=04123
order(3856,6538)=3201
order(1875,8751)=1230
order(64593,46539)=10243
order(3058,3850)=0321
order(56419,61954)=13402
order(69712,27169)=42301
order(69841,61498)=04312
order(29175,15927)=24103
order(64139,31946)=32410
order(45196,15469)=21043
order(15396,16953)=04312
order(65372,25376)=41230
order(796,769)=021
order(35182,53128)=10243
order(56230,56023)=01423
order(91823,82193)=23104
order(9176,6791)=3201
order(5073,3507)=3012
order(293,329)=201
order(57086,08756)=23104
order(4910,9014)=1320
order(19308,19830)=01423
order(94085,04958)=21043
order(10675,01756)=10342
order(194,941)=120
order(75364,37456)=20413
order(14098,09814)=23401
order(29756,52976)=30124
order(16498,61849)=10423
order(69153,61953)=02134
order(42936,64293)=40123
order(190,190)=012
order(93470,73049)=31420
order(80429,08249)=10324
order(35086,06583)=24130
order(718,871)=201
order(13298,28319)=24103
order(10658,06581)=12340
order(95748,49587)=30142
order(68549,65894)=02143
order(96427,42697)=23104
order(36285,65328)=14023
order(43671,64371)=20134
order(48623,32486)=43012
order(82374,83247)=02143
order(84916,68491)=40123
order(29765,62975)=30124
order(30672,26730)=42301
order(81769,69187)=34102
order(50746,56407)=04312
order(2791,7219)=1032
order(9710,7910)=1023
order(10428,84102)=42013
order(87234,34287)=34201
order(34158,13584)=20341
order(96702,96027)=01342
order(20653,53206)=34012
order(24706,04267)=31042
order(53769,93756)=41203
order(84796,46978)=14320
order(18254,15284)=03214
order(27156,67512)=41320
order(39150,19053)=21430
order(72645,46257)=32140
order(2758,2857)=0321
order(56972,95276)=20431
order(83520,80532)=04213
order(493,934)=120
order(98367,98763)=01432
order(45973,34795)=40321
order(30941,09341)=12034
order(32679,27639)=13204
order(17625,76512)=12403
order(95264,94256)=04213
order(19804,10984)=03124
order(54091,50491)=02134
order(42359,52493)=31042
order(6782,8672)=2013
order(3045,5430)=3201
order(27415,12754)=30142
order(8397,8937)=0213
order(67548,85467)=42301
order(49162,61249)=32401
order(13946,41963)=30241
order(38102,80132)=13204
order(49673,97346)=13402
order(67458,65748)=03124
order(93724,72349)=23140
order(20781,72810)=20341
order(79605,79560)=01423
order(59324,34295)=24310
order(4902,4209)=0321
order(8576,5786)=1203
order(80764,74860)=24031
order(201,201)=012
order(36891,61839)=14203
order(63879,63987)=01423
order(94856,64859)=41230
order(16250,50126)=34021
order(57013,71530)=13042
order(74932,24937)=41230
order(64157,64157)=01234
order(91760,09176)=40123
order(40538,54308)=20314
order(23167,63217)=31024
order(9082,8902)=2013
order(90183,93801)=04312
order(16208,61802)=10432
order(80146,61480)=42301
order(79125,19752)=21043
order(16547,71564)=40213
order(50381,81035)=34120
order(43198,13984)=21340
order(86345,43856)=32041
order(23574,74523)=34201
order(45623,42563)=03124
order(34629,43629)=10234
order(95381,39851)=20314
order(10486,04816)=12304
order(50281,08215)=13240
order(56039,50369)=02314
order(38714,74381)=24013
order(51083,18035)=13240
order(48731,14873)=40123
order(7095,7059)=0132
order(64730,43067)=13402
order(83071,80137)=02413
order(3624,3426)=0321
order(53281,18352)=43102
order(68412,62481)=04213
order(6980,0698)=3012
order(89310,03819)=42031
order(85261,62518)=32140
order(96518,68951)=14023
order(91276,61927)=41023
order(41592,14592)=10234
order(4051,5014)=2130
order(48930,30894)=34120
order(90167,79016)=40123
order(4037,0473)=1032
order(31469,13694)=10342
order(65431,64315)=02341
order(74936,64379)=41302
order(29835,28359)=02341
order(6418,4861)=1302
order(74512,51274)=23401
order(36975,39675)=02134
order(53910,90135)=24310
order(12973,71293)=30124
order(7238,7283)=0132
order(25916,16295)=34021
order(54081,54180)=01432
order(91428,12849)=13420
order(34725,25437)=34102
order(2413,3412)=3120
order(27095,79025)=13204
order(61430,43160)=23104
order(43197,94137)=30214
order(38904,04893)=34120
order(8593,3859)=3012
order(4578,4875)=0321
order(97865,96758)=03142
order(67253,56732)=30142
order(94802,28940)=42013
order(35192,93215)=30421
order(18096,68091)=41230
order(21974,94712)=24310
order(8249,8429)=0213
order(62975,52679)=41032
order(41683,83461)=34021
order(45068,68054)=34210
order(94672,46279)=12430
order(67928,87926)=41230
order(94762,69742)=30214
order(85206,26580)=24103
order(48320,03482)=42013
order(97418,49718)=20134
order(28307,27308)=04231
order(80965,06589)=13402
order(67245,65427)=04321
order(97268,29768)=20134
order(28506,05682)=32410
order(26598,95268)=32014
order(57839,95378)=40312
order(19570,59170)=21034
order(96783,86937)=31042
order(7149,4197)=2130
order(12430,02143)=41023
order(67981,69187)=02431
order(49368,93846)=12403
order(92043,03924)=24013
order(48519,59841)=24103
order(95413,19453)=30214
order(16423,41632)=20143
order(54367,74356)=41203
order(52136,35126)=30214
order(76524,24567)=34210
order(64159,56941)=30412
order(46201,40162)=03412
order(24750,52407)=30142
order(25436,53246)=13024
order(37529,97253)=41320
order(90412,40219)=21430
order(21083,08321)=23401
order(82391,29831)=13024
order(68517,76158)=40321
order(12065,65201)=34120
order(80169,69801)=34012
order(80475,84570)=02431
order(90821,12089)=43120
order(63579,76935)=30412
order(78459,97458)=40231
order(40761,61470)=34021
order(3579,7539)=2103
order(8905,8905)=0123
order(59870,50789)=04321
order(61478,47168)=23104
order(86302,63208)=12430
order(73026,32706)=13024
order(25493,52439)=10243
order(30728,80372)=41023
order(17594,51974)=20314
order(16480,06418)=41203
order(50738,08573)=14023
order(46185,54681)=40132
order(91576,61957)=41023
order(12790,20971)=14320
order(29763,37926)=42103
order(60835,63850)=03241
order(61738,83761)=43201
order(74213,14327)=31420
order(31420,31042)=01423
order(2390,3092)=1320
order(26983,29638)=02143
order(3621,6213)=1230
order(79382,83792)=32014
order(6813,1863)=2103
order(97840,48097)=32401
order(29735,93752)=13240
order(56782,26587)=41032
order(83594,49385)=43102
order(26487,46287)=21034
order(32401,04132)=32401
order(61780,86017)=30412
order(47165,64517)=30421
order(58612,86251)=12403
order(29358,98352)=14230
order(60281,12086)=42130
order(7294,9472)=2301
order(58740,05784)=40213
order(27036,26073)=04213
order(41582,28154)=43120
order(53462,32654)=14302
order(60983,06983)=10234
order(71509,07591)=30241
order(24798,97842)=32410
order(90148,08941)=14032
order(57083,38057)=43201
order(82193,83921)=04312
order(28546,56284)=24013
order(35198,85319)=41023
order(86935,96853)=21043
order(51930,15309)=10342
order(24189,49821)=14302
order(170,107)=021
order(73102,12370)=24103
order(28193,18923)=21304
order(30725,05732)=14203
order(94258,54289)=31240
order(59203,03259)=34201
order(31679,76913)=32410
order(42580,04825)=40312
order(27351,72513)=10342
order(35421,15423)=41230
order(78295,57892)=40132
order(3815,3185)=0213
order(18674,64187)=24013
order(23896,28693)=02431
order(29068,80296)=42013
order(76405,75064)=04312
order(20157,51072)=32140
order(56948,65894)=10423
order(14396,91346)=30214
order(9831,8913)=1032
order(68704,74680)=24013
order(16925,65921)=14230
order(94763,47639)=12340
order(15348,83415)=42301
order(6781,7681)=1023
order(42319,32491)=21043
order(43519,95431)=42013
order(54317,75314)=40231
order(13970,79301)=32140
order(67582,58672)=23014
order(36875,87365)=23014
order(54290,29450)=23104
order(60481,81604)=34012
order(76359,93756)=42031
order(46103,16340)=21403
order(17495,94715)=32104
order(74630,47630)=10234
order(24739,29473)=04123
order(47531,35147)=32401
order(7820,0827)=3120
order(3201,2013)=1230
order(48735,43587)=03412
order(53982,32598)=14023
order(76105,60157)=13240
order(98517,19578)=30241
order(68923,32968)=43201
order(42856,65428)=43012
order(84962,96284)=23401
order(34782,27438)=42103
order(29071,20179)=02431
order(6452,5426)=2130
order(671,617)=021
order(87154,48715)=40123
order(28769,28967)=01432
order(50124,25041)=30142
order(52306,23065)=12340
order(76280,07628)=40123
order(92103,39102)=40231
order(86591,19856)=43021
order(83467,64837)=32014
order(37804,78034)=12304
order(14872,81724)=20341
order(72963,27693)=10324
order(47689,89647)=34201
order(68075,56870)=40132
order(72054,72540)=01342
order(74135,15374)=24301
order(57893,53798)=04132
order(29635,29365)=01324
order(51472,15247)=10423
order(20541,05214)=12043
order(4627,4762)=0312
order(35014,30145)=02341
order(98470,84709)=12340
order(67913,69173)=02314
order(52046,04526)=23014
order(94731,41973)=14023
order(45697,79546)=43102
order(83916,16893)=34021
order(85134,15483)=21403
order(50816,68510)=42031
order(80416,40861)=21043
order(46503,53604)=24130
order(62745,26547)=10432
order(87941,98741)=20134
order(58319,95138)=40321
order(70614,04716)=14032
order(80794,80794)=01234
order(93842,34982)=13024
order(83470,87304)=03142
order(41096,69104)=43120
order(42518,24815)=10432
order(41263,16234)=13240
order(38056,56038)=34201
order(69274,49627)=41023
order(75483,45738)=21043
order(94723,37942)=42013
order(9347,9437)=0213
order(7935,7593)=0312
order(58974,89754)=12304
order(78462,28764)=41032
order(97125,19527)=20431
order(38140,14380)=23014
order(4809,4890)=0132
order(63571,53761)=21304
order(32749,34927)=03412
order(23674,43627)=41203
order(58264,62845)=32140
order(13072,31720)=10342
order(50318,13580)=32041
order(52913,52319)=01432
order(17305,53170)=42013
order(93048,89403)=40321
order(26371,23671)=02134
order(93074,47903)=43021
order(84650,64850)=21034
order(41076,60471)=42031
order(53087,37850)=14302
order(10372,31702)=20314
order(17593,17593)=01234
order(64872,67428)=03142
order(84613,48361)=10423
order(75391,71935)=04321
order(9037,7093)=3102
order(31468,84136)=42103
order(71364,36417)=23410
order(40625,56420)=42031
order(6015,5106)=3210
order(890,890)=012
order(69028,89620)=41032
order(91472,29417)=40213
order(49758,45978)=03124
order(59163,69153)=31204
order(43178,78431)=34012
order(82649,98462)=40321
order(20649,06249)=12034
order(57016,01657)=23401
order(19537,59371)=21340
order(6847,4786)=2310
order(12549,29145)=14032
order(24789,28974)=03421
order(83750,50378)=34120
order(89021,18920)=40132
order(60397,36097)=20134
order(83957,97835)=24013
order(6154,4516)=3210
order(70258,57028)=30124
order(49203,09324)=31420
order(97562,92756)=04123
order(29087,79208)=41023
order(74360,36704)=23041
order(4932,2349)=3201
order(64579,45796)=12340
order(18549,84159)=13024
order(70259,75209)=03214
order(62980,98620)=23014
order(15026,61250)=40312
order(14328,31482)=20143
order(9640,0496)=3201
order(3965,3596)=0312
order(81904,09814)=32014
order(54310,05143)=40312
order(31057,01537)=21304
order(7216,1276)=2103
order(14870,17408)=03142
order(71648,81764)=41023
order(24037,20743)=02413
order(93618,38196)=14302
order(47520,72504)=13240
order(548,584)=021
order(93524,53249)=21340
order(78694,46879)=42103
order(1596,1596)=0123
order(31054,53410)=30412
order(23518,18532)=34210
order(10932,12309)=04312
order(94815,85419)=24130
order(14952,29451)=42130
order(31285,21538)=21403
