order(0,0)=0
order(39056,63095)=40213
order(39057,07539)=24301
order(39058,58390)=34012
order(39061,39601)=01324
order(39062,63290)=30412
order(39064,63409)=30421
order(39065,96053)=13240
order(39067,30679)=02341
order(39068,60893)=32410
order(39071,79301)=31024
order(39072,73902)=30124
order(39074,97403)=13420
order(39075,07953)=23140
order(39076,67039)=43201
order(39078,89307)=41023
order(39081,03189)=20431
order(39082,83920)=30142
order(39084,84930)=34102
order(39085,30589)=02431
order(39086,86930)=34102
order(39087,30987)=02134
order(39102,29301)=41032
order(39104,39014)=01324
order(39105,59130)=41203
order(39106,36910)=04123
order(39107,10397)=23014
order(39108,31980)=02143
order(39120,39210)=01324
order(39124,21943)=32140
order(39125,51923)=42130
order(39126,96312)=14023
order(39127,97123)=14230
order(39128,31298)=02314
order(39140,39014)=01423
order(39142,43192)=30214
order(39145,59413)=41320
order(39146,61934)=42103
order(39147,37149)=04231
order(39148,13498)=20314
order(39150,10539)=24301
order(39152,29315)=41023
order(39154,15493)=23410
order(39156,56193)=34210
order(39157,35179)=03241
order(39158,95381)=13042
order(39160,13906)=20143
order(39162,91263)=12430
order(39164,91643)=12340
order(39165,61935)=32104
order(39167,76913)=43120
order(39168,61389)=32041
order(39170,10973)=24130
order(39172,39172)=01234
order(39174,31794)=02314
order(39175,73951)=30142
order(39176,37196)=03214
order(39178,19738)=21304
order(39180,91308)=12043
order(39182,31829)=02341
order(39184,14938)=24103
order(39185,18539)=23401
order(39186,31968)=02143
order(39187,93871)=10342
order(39201,91320)=14023
order(39204,93204)=10234
order(39205,03952)=30142
order(39206,39602)=01432
order(39207,20739)=23401
order(39208,32098)=02314
order(39210,03129)=40321
order(39214,93421)=10423
order(39215,21539)=23401
order(39216,91623)=13420
order(39217,12937)=32104
order(39218,18932)=34102
order(39240,29403)=21340
order(39241,24193)=23410
order(39245,45923)=34120
order(39246,49632)=31402
order(39247,34972)=03142
order(39248,39842)=01432
order(39250,92035)=12403
order(39251,93251)=10234
order(39254,45923)=43120
order(39256,63592)=40312
order(39257,23759)=20431
order(39258,38925)=04123
order(39260,39260)=01234
order(39261,31926)=04123
order(39264,34926)=04123
order(39265,63259)=30241
order(39267,27639)=24301
order(39268,23986)=20143
order(39270,32970)=02134
order(39271,71329)=34021
order(39274,79432)=31402
order(39275,37529)=03421
order(39276,26397)=24013
order(39278,78392)=34012
order(39280,92308)=12043
order(39281,91238)=14203
order(39284,93842)=10342
order(39285,58239)=43201
order(39286,68923)=43120
order(39287,27389)=24031
order(39401,31049)=04321
order(39402,02394)=34012
order(39405,59034)=41302
order(39406,30964)=03142
order(39407,74930)=42103
order(39408,03948)=30124
order(39410,34109)=02341
order(39412,49132)=21304
order(39415,49153)=21340
order(39416,63419)=40231
order(39417,94371)=12043
order(39418,93184)=10342
order(39420,93240)=10324
order(39421,19432)=41203
order(39425,49235)=21304
order(39426,49623)=21430
order(39427,79423)=41230
order(39428,93842)=10423
order(39450,40539)=24301
order(39451,49135)=21403
order(39452,59432)=31204
order(39456,64593)=42310
order(39457,73954)=40132
order(39458,83549)=40321
order(39460,46903)=23140
order(39461,14936)=42103
order(39462,26943)=43120
order(39465,45639)=24301
order(39467,76934)=43102
order(39468,86394)=43012
order(39470,97340)=13024
order(39471,43179)=20431
order(39472,92374)=14032
order(39475,79354)=31042
order(39476,39746)=01324
order(39478,73894)=30412
order(39480,94380)=12034
order(39481,18493)=43210
order(39482,38492)=03214
order(39485,98543)=13420
order(39486,34986)=02134
order(39487,79834)=41302
order(39501,39510)=01243
order(39502,53290)=20413
order(39504,95304)=12034
order(39506,59036)=21304
order(39507,39750)=01423
order(39508,58903)=24130
order(39510,15093)=32410
order(39512,13295)=30412
order(39514,13594)=30214
order(39516,51639)=23401
order(39517,79315)=41032
order(39518,53981)=20143
order(39520,35209)=02341
order(39521,93152)=10423
order(39524,43295)=40312
order(39526,92365)=13042
order(39527,23597)=30214
order(39528,52398)=23014
order(39540,03459)=40321
order(39541,51493)=24310
order(39542,35249)=02431
order(39546,65934)=42103
order(39547,47359)=34021
order(39548,53984)=20143
order(39560,69503)=31240
order(39561,31569)=04231
order(39562,32956)=04123
order(39564,65439)=32401
order(39567,57639)=24301
order(39568,38695)=04312
order(39570,70539)=34201
order(39571,35791)=02314
order(39572,95327)=12043
order(39574,34597)=04213
order(39576,79563)=31240
order(39578,57893)=23410
order(39580,09538)=41203
order(39581,58391)=23014
order(39582,29835)=41302
order(39584,83945)=30142
order(39586,95638)=12403
order(39587,73958)=40123
order(39601,36019)=02341
order(39602,03296)=30412
order(39604,93604)=10234
order(39605,93605)=10234
order(39607,37096)=04312
order(39608,93680)=10243
order(39610,13690)=30214
order(39612,21936)=43102
order(39614,34196)=04312
order(39615,13956)=30142
order(39617,97613)=14230
order(39618,39618)=01234
order(39620,29036)=31402
order(39621,96213)=12340
order(39624,92364)=13024
order(39625,92653)=13240
order(39627,27369)=34021
order(39628,28963)=34120
order(39640,40396)=34012
order(39641,91346)=14032
order(39642,24396)=43012
order(39645,63459)=20341
order(39647,93746)=10432
order(39648,89436)=41302
order(39650,50963)=34120
order(39651,96531)=12304
order(39652,92635)=14203
order(39654,53496)=30412
order(39657,57963)=34120
order(39658,85693)=43210
order(39670,70936)=34102
order(39671,13697)=40213
order(39672,27936)=43102
order(39674,69734)=21304
order(39675,69753)=21340
order(39678,73869)=30421
order(39680,83069)=30421
order(39681,83961)=30124
order(39682,23986)=40132
order(39684,64983)=24130
order(39685,65893)=24310
order(39687,98673)=13240
order(39701,10739)=43201
order(39702,09732)=31204
order(39704,37409)=02431
order(39705,39750)=01243
order(39706,93067)=10342
order(39708,03789)=30241
order(39710,37109)=02341
order(39712,93712)=10234
order(39714,13497)=30412
order(39715,95713)=14230
order(39716,93176)=10324
order(39718,37918)=02134
order(39720,97023)=12430
order(39721,71923)=24130
order(39724,93742)=10243
order(39725,32975)=03124
order(39726,97326)=12034
order(39728,87329)=42031
order(39740,70493)=24310
order(39741,17934)=42103
order(39742,27349)=42031
order(39745,49735)=31204
order(39746,49736)=31204
order(39748,39487)=01342
order(39750,53097)=30412
order(39751,57913)=32140
order(39752,32975)=04123
order(39754,57943)=32140
order(39756,69735)=41203
order(39758,78359)=24031
order(39760,36097)=03412
order(39761,76139)=23401
order(39762,37926)=02143
order(39764,43697)=40312
order(39765,97536)=12403
order(39768,96387)=13042
order(39780,93807)=10342
order(39781,91873)=14320
order(39784,47839)=42301
order(39785,57938)=42103
order(39786,87369)=32041
order(39801,91038)=14302
order(39802,38029)=02341
order(39804,39408)=01432
order(39805,59380)=41023
order(39806,98036)=12304
order(39807,03879)=30241
order(39810,89301)=21043
order(39812,28319)=42031
order(39814,34819)=04231
order(39815,98513)=12430
order(39816,36981)=04123
order(39817,31879)=03241
order(39820,39802)=01243
order(39821,39182)=01423
order(39824,23489)=30421
order(39825,29835)=31204
order(39826,62893)=43210
order(39827,97823)=14230
order(39840,98043)=12430
order(39841,13849)=40231
order(39842,32984)=04123
order(39845,84593)=23410
order(39846,96384)=14023
order(39847,74983)=43120
order(39850,05983)=43120
order(39851,58193)=32410
order(39852,52983)=34120
order(39854,98345)=12043
order(39856,93586)=10324
order(39857,73958)=40132
order(39860,30689)=04321
order(39861,19683)=41320
order(39862,83962)=20134
order(39864,49368)=41032
order(39865,93685)=10324
order(39867,63789)=30421
order(39870,87039)=23401
order(39871,73189)=30421
order(39872,29387)=41023
order(39874,74389)=34021
order(39875,75398)=34012
order(39876,73896)=30214
order(40123,23014)=34120
order(40125,25410)=34021
order(40126,01246)=12304
order(40127,10724)=21430
order(40128,48021)=04132
order(40129,21094)=32140
order(40132,31420)=32041
order(40135,14503)=20413
order(40136,13604)=23410
order(40137,47013)=04123
order(40138,04381)=10342
order(40139,04913)=10423
order(40152,02541)=14302
order(40153,31504)=42310
order(40156,46150)=04231
order(40157,45701)=03412
order(40158,80514)=41320
order(40159,40951)=01432
order(40162,40612)=01324
order(40163,10463)=21034
order(40165,54601)=40312
order(40167,71064)=42130
order(40168,04186)=10243
order(40169,41096)=02143
order(40172,04271)=10432
order(40173,41370)=02431
order(40175,04715)=10324
order(40176,61740)=42301
order(40178,08714)=14320
order(40179,90174)=41230
order(40182,04218)=10423
order(40183,43801)=04312
order(40185,10854)=21340
order(40186,61804)=42310
order(40187,10748)=21403
order(40189,98104)=43210
order(40192,19402)=23014
order(40193,03149)=14203
order(40195,19045)=23104
order(40196,69140)=43201
order(40197,74910)=40321
order(40198,80914)=41320
order(40213,41032)=03142
order(40215,10452)=31042
order(40216,62041)=42103
order(40217,42170)=02341
order(40218,10248)=31204
order(40219,12094)=32140
order(40231,34021)=30124
order(40235,03254)=13240
order(40236,03264)=13240
order(40237,32470)=32041
order(40238,24380)=20341
order(40239,49302)=04312
order(40251,05241)=13204
order(40253,45320)=03421
order(40256,04256)=10234
order(40257,40725)=01423
order(40258,28450)=24031
order(40259,49502)=04312
order(40261,46012)=03142
order(40263,63240)=34201
order(40265,62504)=32410
order(40267,20476)=21043
order(40268,48062)=04132
order(40269,92460)=42031
order(40271,14207)=40213
order(40273,27340)=23401
order(40275,74250)=30241
order(40276,67420)=43021
order(40278,70284)=31240
order(40279,20947)=21403
order(40281,12480)=42031
order(40283,80342)=31402
order(40285,25480)=24031
order(40286,42608)=02413
order(40287,72480)=42031
order(40289,29048)=24103
order(40291,10249)=41203
order(40293,92340)=32401
order(40295,09524)=13420
order(40296,09426)=13024
order(40297,47920)=04321
order(40298,42908)=02314
order(40312,14320)=30241
order(40315,14035)=30124
order(40316,61034)=43120
order(40317,41703)=03412
order(40318,18430)=34021
order(40319,41390)=03241
order(40321,01243)=14302
order(40325,52340)=43201
order(40326,64230)=40321
order(40327,23407)=32014
order(40328,23048)=32104
order(40329,23094)=32140
order(40351,13045)=42103
order(40352,04532)=10324
order(40356,30645)=21403
order(40357,03574)=12340
order(40358,85340)=43201
order(40359,45390)=03241
order(40361,14630)=40321
order(40362,62304)=34210
order(40365,36405)=23014
order(40367,03674)=12340
order(40368,04836)=10423
order(40369,69340)=34201
order(40371,13740)=42301
order(40372,02473)=14032
order(40375,75430)=34021
order(40376,63740)=42301
order(40378,83740)=42301
order(40379,74309)=30214
order(40381,83041)=32104
order(40382,28034)=43120
order(40385,40385)=01234
order(40386,80436)=31024
order(40387,73408)=42013
order(40389,30498)=21043
order(40391,41930)=04321
order(40392,32904)=24310
order(40395,59403)=43012
order(40396,30964)=21340
order(40397,09734)=13420
order(40398,83049)=42103
order(40512,25140)=42301
order(40513,30154)=41320
order(40516,15460)=32041
order(40517,40175)=01342
order(40518,01845)=13402
order(40519,15049)=32104
order(40521,21504)=34210
order(40523,43025)=04132
order(40526,25406)=32014
order(40527,25740)=32401
order(40528,82045)=43102
order(40529,25049)=32104
order(40531,14530)=40231
order(40532,52304)=24310
order(40536,06543)=14203
order(40537,40537)=01234
order(40538,50348)=21304
order(40539,94350)=40321
order(40561,45061)=02134
order(40562,46502)=03214
order(40563,43560)=04231
order(40567,07645)=14302
order(40568,58460)=24031
order(40569,60945)=31402
order(40571,10457)=41023
order(40572,24507)=40213
order(40573,47035)=03142
order(40576,60457)=41023
order(40578,75840)=32401
order(40579,90457)=41023
order(40581,51480)=24031
order(40582,45208)=02413
order(40583,58304)=23410
order(40586,50864)=21340
order(40587,85704)=32410
order(40589,90584)=41230
order(40591,45109)=02413
order(40592,52940)=24301
order(40593,43905)=04312
order(40596,54096)=20134
order(40597,45907)=02314
order(40598,80459)=41023
order(40612,41260)=03421
order(40613,03641)=14203
order(40615,65401)=24013
order(40617,64107)=20314
order(40618,40861)=01423
order(40619,96041)=42103
order(40621,40612)=01243
order(40623,34620)=40231
order(40625,54026)=40132
order(40627,72604)=43210
order(40628,40862)=01423
order(40629,24096)=30142
order(40631,04136)=10432
order(40632,24063)=40123
order(40635,60435)=21034
order(40637,73604)=43210
order(40638,04863)=10423
order(40639,36940)=32401
order(40651,04615)=10243
order(40652,60452)=21034
order(40653,63540)=24301
order(40657,05764)=13420
order(40658,80465)=41023
order(40659,69504)=24310
order(40671,76140)=32401
order(40672,26074)=42130
order(40673,46703)=02314
order(40675,50467)=41023
order(40678,68470)=24031
order(40679,47096)=03142
order(40681,10684)=41230
order(40682,48620)=03241
order(40683,34860)=40321
order(40685,64580)=20431
order(40687,68704)=23410
order(40689,40869)=01324
order(40691,46910)=02341
order(40692,64092)=20134
order(40693,06349)=12403
order(40695,05694)=14230
order(40697,47690)=04231
order(40698,89046)=43102
order(40712,21704)=43210
order(40713,37401)=42013
order(40715,04751)=10243
order(40716,16074)=34120
order(40718,10748)=31204
order(40719,09174)=14320
order(40721,24170)=30421
order(40723,74203)=20314
order(40725,04257)=10342
order(40726,62074)=43120
order(40728,70482)=21043
order(40729,40297)=01342
order(40731,71304)=24310
order(40732,37402)=32014
order(40735,54073)=40123
order(40736,64730)=40231
order(40738,08734)=14230
order(40739,93740)=43201
order(40751,47051)=02134
order(40752,25470)=43021
order(40753,37540)=42301
order(40756,46057)=04132
order(40758,87540)=42301
order(40759,47905)=02413
order(40761,64710)=30241
order(40762,74062)=20134
order(40763,36407)=43012
order(40765,04567)=10432
order(40768,06784)=13240
order(40769,40679)=01324
order(40781,04817)=10342
order(40782,80472)=31024
order(40783,78430)=23041
order(40785,45708)=04213
order(40786,47680)=02431
order(40789,74890)=20341
order(40791,17904)=42310
order(40792,29407)=43012
order(40793,93407)=34012
order(40795,49075)=03124
order(40796,76904)=24310
order(40798,79840)=23401
order(40812,42801)=04213
order(40813,83041)=24103
order(40815,81054)=23140
order(40816,04618)=10432
order(40817,01487)=13024
order(40819,10849)=31204
order(40821,28104)=32410
order(40823,38240)=42301
order(40825,45028)=04132
order(40826,48062)=02143
order(40827,82704)=23410
order(40829,48209)=02314
order(40831,83410)=23041
order(40832,84320)=20341
order(40835,08345)=12304
order(40836,80436)=21034
order(40837,04378)=10342
order(40839,40839)=01234
order(40851,01458)=14032
order(40852,52048)=34102
order(40853,85304)=23410
order(40856,60485)=41023
order(40857,08457)=12034
order(40859,90845)=41203
order(40861,60148)=31402
order(40862,82460)=24031
order(40863,38460)=42031
order(40865,86504)=23410
order(40867,80764)=21430
order(40869,89460)=24031
order(40871,81407)=24013
order(40872,07284)=13420
order(40873,08374)=12430
order(40875,45087)=04123
order(40876,60478)=41032
order(40879,09784)=14320
order(40891,49801)=03214
order(40892,09428)=13042
order(40893,84903)=20314
order(40895,90548)=31402
order(40896,09468)=13042
order(40897,78940)=42301
order(40912,02491)=14023
order(40913,49130)=02341
order(40915,14059)=30142
order(40916,14609)=30412
order(40917,91704)=23410
order(40918,81094)=43120
order(40921,01429)=14032
order(40923,20493)=31024
order(40925,29450)=32041
order(40926,49206)=02314
order(40927,20749)=31402
order(40928,48092)=04123
order(40931,03194)=13420
order(40932,29340)=42301
order(40935,49503)=02413
order(40936,06394)=14320
order(40937,93470)=23041
order(40938,98430)=24031
order(40951,95014)=23140
order(40952,94052)=20134
order(40953,43059)=04132
order(40956,96054)=24130
order(40957,50497)=31024
order(40958,89045)=42103
order(40961,14609)=40312
order(40962,09264)=12430
order(40963,09436)=12043
order(40965,95640)=24301
order(40967,97460)=24031
order(40968,09486)=12043
order(40971,97410)=23041
order(40972,20794)=41320
order(40973,49730)=02341
order(40975,40759)=01342
order(40976,76490)=34021
order(40978,84709)=40312
order(40981,90184)=21430
order(40982,20984)=41230
order(40983,38049)=43102
order(40985,09854)=12340
order(40986,60498)=41023
order(40987,48079)=03142
order(41023,04321)=20431
order(41025,41502)=01423
order(41026,41260)=01342
order(41027,47120)=04132
order(41028,14082)=10243
order(41029,01942)=21403
order(41032,30124)=32140
order(41035,41350)=01342
order(41036,01634)=21430
order(41037,30741)=32401
order(41038,80143)=42103
order(41039,04193)=20143
order(41052,12405)=14023
order(41053,53140)=34102
order(41056,61450)=41032
order(41057,70415)=42013
order(41058,04158)=20134
order(41059,50419)=32014
order(41062,62401)=34021
order(41063,60413)=32014
order(41065,15604)=14320
order(41067,70641)=42301
order(41068,68104)=34120
order(41069,01649)=21304
order(41072,74210)=30412
order(41073,47130)=03142
order(41075,14075)=10234
order(41076,70146)=32104
order(41078,47801)=03421
order(41079,09471)=24031
order(41082,18402)=13024
order(41083,18403)=13024
order(41085,14805)=10324
order(41086,18604)=13420
order(41087,08174)=23140
order(41089,14980)=10432
order(41092,04129)=20143
order(41093,14093)=10234
order(41095,04519)=20413
order(41096,04619)=20413
order(41097,04719)=20413
order(41098,98410)=34012
order(41203,03142)=34102
order(41205,01254)=31240
order(41206,14062)=10342
order(41207,01247)=31204
order(41208,21408)=21034
order(41209,10492)=13042
order(41230,12340)=12304
order(41235,32514)=32410
order(41236,46312)=04312
order(41237,13724)=13420
order(41238,83241)=43201
order(41239,42193)=02143
order(41250,05124)=43120
order(41253,45132)=03142
order(41256,65124)=43120
order(41257,45721)=03421
order(41258,28451)=24031
order(41259,94251)=40231
order(41260,60412)=34012
order(41263,26341)=23401
order(41265,52164)=42130
order(41267,76142)=43102
order(41268,41628)=01324
order(41269,41629)=01324
order(41270,70142)=34102
order(41273,37241)=43201
order(41275,15724)=14320
order(41276,67412)=43012
order(41278,72841)=32401
order(41279,91274)=41230
order(41280,21048)=21403
order(41283,23418)=24013
order(41285,15824)=14320
order(41286,48261)=03241
order(41287,42187)=02134
order(41289,12984)=12430
order(41290,94120)=30124
order(41293,43129)=04123
order(41295,52419)=42013
order(41296,96241)=34201
order(41297,79124)=43120
order(41298,19284)=13240
order(41302,24310)=40213
order(41305,15430)=14023
order(41306,40163)=03142
order(41307,31704)=21430
order(41308,80314)=43210
order(41309,40193)=03142
order(41320,13240)=12304
order(41325,34251)=20341
order(41326,63142)=42103
order(41327,14732)=10423
order(41328,42813)=03412
order(41329,42913)=03412
order(41350,45031)=03421
order(41352,32541)=24301
order(41356,65413)=43012
order(41357,57143)=34102
order(41358,35841)=23401
order(41359,54931)=30421
order(41360,13064)=12430
order(41362,34612)=20314
order(41365,63514)=32410
order(41367,63471)=32041
order(41368,61384)=31240
order(41369,91364)=41230
order(41370,17034)=13420
order(41372,71243)=31402
order(41375,71435)=31024
order(41376,64713)=40312
order(41378,17843)=13402
order(41379,34719)=20314
order(41380,80134)=34120
order(41382,18234)=13420
order(41385,31584)=21430
order(41386,68341)=43201
order(41387,37418)=24013
order(41389,91843)=41302
order(41390,14093)=10432
order(41392,29341)=43201
order(41395,59314)=43210
order(41396,91643)=31402
order(41397,13749)=12403
order(41398,14938)=10324
order(41502,51420)=21043
order(41503,15034)=12340
order(41506,60451)=43021
order(41507,04751)=30421
order(41508,40518)=03214
order(41509,09145)=34102
order(41520,41502)=01243
order(41523,12534)=13240
order(41526,56421)=24031
order(41527,15247)=12304
order(41528,42185)=03142
order(41529,51924)=21430
order(41530,45103)=02143
order(41532,21345)=41302
order(41536,56143)=24103
order(41537,15374)=12340
order(41538,81453)=41023
order(41539,54931)=20431
order(41560,15640)=12304
order(41562,62415)=34012
order(41563,51346)=21403
order(41567,61547)=31204
order(41568,64158)=30124
order(41569,91654)=41320
order(41570,07541)=43201
order(41572,51427)=21043
order(41573,71354)=31420
order(41576,16547)=14203
order(41578,15784)=12340
order(41579,45791)=02341
order(41580,85104)=32140
order(41582,21548)=41203
order(41583,34518)=40213
order(41586,61584)=41230
order(41587,48175)=03142
order(41589,19485)=14032
order(41590,15049)=12403
order(41592,54291)=20431
order(41593,13594)=14230
order(41596,46159)=04123
order(41597,41759)=01423
order(41598,19458)=13024
order(41602,60142)=23104
order(41603,16340)=12403
order(41605,06145)=32104
order(41607,67140)=24103
order(41608,64810)=20413
order(41609,91604)=41230
order(41620,46102)=02143
order(41623,43126)=04132
order(41625,26541)=32401
order(41627,14726)=10432
order(41628,12486)=13042
order(41629,12694)=13240
order(41630,40613)=04213
order(41632,36142)=32104
order(41635,45361)=04321
order(41637,43176)=03142
order(41638,64381)=20341
order(41639,13964)=13420
order(41650,16054)=12430
order(41652,41265)=01423
order(41653,63145)=24103
order(41657,16574)=12340
order(41658,54186)=30142
order(41659,16549)=12304
order(41670,04176)=40132
order(41672,76124)=32140
order(41673,43716)=04312
order(41675,17654)=13240
order(41678,46817)=02413
order(41679,47691)=03241
order(41680,08641)=43201
order(41682,86241)=32401
order(41683,63814)=24310
order(41685,51846)=41302
order(41687,16487)=12034
order(41689,61849)=21304
order(41690,04196)=40132
order(41692,42916)=04312
order(41693,69314)=23410
order(41695,19465)=13024
order(41697,69147)=23104
order(41698,81469)=41023
order(41702,41270)=01423
order(41703,14073)=10324
order(41705,50471)=43021
order(41706,40761)=03241
order(41708,78140)=24103
order(41709,04719)=30214
order(41720,10427)=14032
order(41723,71432)=21043
order(41725,24571)=30421
order(41726,67241)=42301
order(41728,71248)=21304
order(41729,97124)=42130
order(41730,73140)=23104
order(41732,14372)=10324
order(41735,43751)=03241
order(41736,16347)=14302
order(41738,83714)=43210
order(41739,31749)=31204
order(41750,10475)=14023
order(41752,72514)=24310
order(41753,71453)=21034
order(41756,64175)=40123
order(41758,87451)=42031
order(41759,74519)=20314
order(41760,76104)=23140
order(41762,26714)=43210
order(41763,36417)=43012
order(41765,45167)=04132
order(41768,81476)=41023
order(41769,19764)=14230
order(41780,87401)=32041
order(41782,28147)=43102
order(41783,83417)=34012
order(41785,71845)=21304
order(41786,46178)=04123
order(41789,87914)=32410
order(41790,19407)=13042
order(41792,92174)=34120
order(41793,41739)=01243
order(41795,71945)=21304
order(41796,14976)=10324
order(41798,97814)=32410
order(41802,20148)=43102
order(41803,40831)=03241
order(41805,14085)=10324
order(41806,84160)=20143
order(41807,14078)=10342
order(41809,09418)=34012
order(41820,02841)=43201
order(41823,81423)=21034
order(41825,15482)=14023
order(41826,86421)=24031
order(41827,14827)=10234
order(41829,42198)=03142
order(41830,18304)=12340
order(41832,84231)=20431
order(41835,13854)=13240
order(41836,13468)=13042
order(41837,17483)=14023
order(41839,81394)=21340
order(41850,40815)=04213
order(41852,51428)=31042
order(41853,48153)=02134
order(41856,85164)=23140
order(41857,74581)=40321
order(41859,98514)=42310
order(41860,81604)=21340
order(41862,12864)=14230
order(41863,14638)=10342
order(41865,51864)=41230
order(41867,84167)=20134
order(41869,69184)=34120
order(41870,78041)=32401
order(41872,21487)=41023
order(41873,74183)=30124
order(41875,87145)=23104
order(41876,76148)=34102
order(41879,74819)=30214
order(41890,84910)=20314
order(41892,49182)=03124
order(41893,18394)=12430
order(41895,41958)=01342
order(41896,49681)=03421
order(41897,48197)=02134
order(41902,12409)=14032
order(41903,94031)=20341
order(41905,05914)=34210
order(41906,10469)=13042
order(41907,10479)=13042
order(41908,10498)=13024
order(41920,91420)=21034
order(41923,94132)=20143
order(41925,52149)=43102
order(41926,62491)=43021
order(41927,17294)=14320
order(41928,41982)=01243
order(41930,19340)=12304
order(41932,34291)=30421
order(41935,19345)=12304
order(41936,31496)=31024
order(41937,19473)=12043
order(41938,13498)=13024
order(41950,40519)=04312
order(41952,59241)=32401
order(41953,93451)=24031
order(41956,14596)=10324
order(41957,14957)=10234
order(41958,58194)=34120
order(41960,94601)=20341
order(41962,29461)=42031
order(41963,13964)=14230
order(41965,95641)=24301
order(41967,94176)=20143
order(41968,94168)=20134
order(41970,70914)=34210
order(41972,79421)=32041
order(41973,47391)=03421
order(41975,45917)=04213
order(41976,49716)=02314
order(41978,81497)=41023
order(41980,18049)=13402
order(41982,81924)=31240
order(41983,83941)=34201
order(41985,48915)=03214
order(41986,46198)=04123
order(41987,19478)=12043
order(42013,10243)=32104
order(42015,52140)=41302
order(42016,20461)=12043
order(42017,01742)=23401
order(42018,18024)=34210
order(42019,91204)=43120
order(42031,21304)=14320
order(42035,04523)=20413
order(42036,04326)=20314
order(42037,72034)=41230
order(42038,42830)=01432
order(42039,94023)=40213
order(42051,20415)=12043
order(42053,42053)=01234
order(42056,46052)=04231
order(42057,75420)=43012
order(42058,02845)=21403
order(42059,05942)=23401
order(42061,40216)=02143
order(42063,64203)=30124
order(42065,50462)=42031
order(42067,26074)=13240
order(42068,40862)=02431
order(42069,46902)=03421
order(42071,14027)=40213
order(42073,47302)=03421
order(42075,57420)=43012
order(42076,42607)=01423
order(42078,82470)=41032
order(42079,70942)=32401
order(42081,84012)=30241
order(42083,23804)=14320
order(42085,08254)=23140
order(42086,40826)=02314
order(42087,02874)=21340
order(42089,04928)=20413
order(42091,14209)=40123
order(42093,49032)=03241
order(42095,02954)=21340
order(42096,46290)=04132
order(42097,74029)=40213
order(42098,49802)=03421
order(42103,14302)=20431
order(42105,10425)=23014
order(42106,16204)=24130
order(42107,17402)=24031
order(42108,41208)=02134
order(42109,90412)=43021
order(42130,24103)=10243
order(42135,15234)=24130
order(42136,63124)=43210
order(42137,13472)=23041
order(42138,21348)=12304
order(42139,29143)=14203
order(42150,12405)=21043
order(42153,54123)=30214
order(42156,62451)=41032
order(42157,72451)=41032
order(42158,58124)=34210
order(42159,14952)=20431
order(42160,21406)=12043
order(42163,63412)=34021
order(42165,45162)=04231
order(42167,17462)=24031
order(42168,61428)=32014
order(42169,26194)=13240
order(42170,72014)=31420
order(42173,34271)=40132
order(42175,21574)=12430
order(42176,21746)=12304
order(42178,17248)=23104
order(42179,29417)=14023
order(42180,20814)=14320
order(42183,41382)=02431
order(42185,54218)=40123
order(42186,16248)=24103
order(42187,71482)=42031
order(42189,49812)=04321
order(42190,42190)=01234
order(42193,91243)=32104
order(42195,51942)=42301
order(42196,14926)=20314
order(42197,41972)=02341
order(42198,24918)=10324
order(42301,32014)=21340
order(42305,32450)=21043
order(42306,62034)=41320
order(42307,34702)=20431
order(42308,28403)=14032
order(42309,40923)=03412
order(42310,34120)=20314
order(42315,52143)=41302
order(42316,62314)=41230
order(42317,24173)=10342
order(42318,12384)=31240
order(42319,13492)=32041
order(42350,52304)=31240
order(42351,41325)=04213
order(42356,42653)=01432
order(42357,73452)=42031
order(42358,85342)=43201
order(42359,59432)=34021
order(42360,26043)=13402
order(42361,41263)=04132
order(42365,45326)=04213
order(42367,42367)=01234
order(42368,43268)=02134
order(42369,43692)=02341
order(42370,20734)=14320
order(42371,72143)=31402
order(42375,74325)=30214
order(42376,47632)=03421
order(42378,43728)=02314
order(42379,37294)=23140
order(42380,08234)=43120
order(42381,14328)=40213
order(42385,83245)=32104
order(42386,38264)=23140
order(42387,37284)=24130
order(42389,94823)=40312
order(42390,92034)=31420
order(42391,39241)=23104
order(42395,45239)=04123
order(42396,32694)=21430
order(42397,27349)=14203
order(42398,38942)=24301
order(42501,14205)=40132
order(42503,24503)=10234
order(42506,42650)=01423
order(42507,75204)=42130
order(42508,50482)=23041
order(42509,92504)=41230
order(42510,50421)=24013
order(42513,54312)=20431
order(42516,54261)=20143
order(42517,17425)=34012
order(42518,21854)=13420
order(42519,15249)=32104
order(42530,02453)=41023
order(42531,53421)=23014
order(42536,45362)=02341
order(42537,57423)=24013
order(42538,45283)=02143
order(42539,93542)=43201
order(42560,05246)=42103
order(42561,12456)=41023
order(42563,24653)=10324
order(42567,67254)=34120
order(42568,84256)=40123
order(42569,64529)=30214
order(42570,04752)=40321
order(42571,17452)=43021
order(42573,27453)=13024
order(42576,74625)=30412
order(42578,27548)=13204
order(42579,27495)=13042
order(42580,05482)=42031
order(42581,85412)=32041
order(42583,38524)=43210
order(42586,42865)=01342
order(42587,54287)=20134
order(42589,58924)=23410
order(42590,92045)=31402
order(42591,42951)=01324
order(42593,39542)=43201
order(42596,25469)=12043
order(42597,57942)=24301
order(42598,28954)=14320
order(42601,14062)=40321
order(42603,32064)=41320
order(42605,24056)=10342
order(42607,20764)=13420
order(42608,02846)=31402
order(42609,90264)=43120
order(42610,64210)=20134
order(42613,62143)=21304
order(42615,45612)=04231
order(42617,26741)=12403
order(42618,81462)=43021
