order(74283,87234)=30241
order(17625,76512)=12403
order(50348,05483)=10342
order(2638,8263)=3012
order(8406,0864)=2031
order(59783,98573)=13024
order(98146,48619)=31420
order(69275,56297)=40213
order(20371,13702)=42310
order(63185,81653)=32041
order(67905,76905)=10234
order(39670,36970)=02134
order(86713,38671)=40123
order(14095,41059)=10243
order(80942,40829)=31042
order(91483,83491)=34201
order(81243,23418)=24310
order(68254,68245)=01243
order(4703,7403)=1023
order(5482,2458)=3102
order(53489,89453)=34201
order(7098,9087)=2130
order(50439,40395)=21340
order(90143,10439)=21340
order(85069,58069)=10234
order(59318,35981)=20143
order(85423,84532)=02143
order(50793,70359)=21403
order(80915,58901)=40213
order(40985,04895)=10324
order(30746,04376)=13024
order(45629,54692)=10243
order(3105,0531)=2301
order(60793,06973)=10324
order(20841,02148)=10432
order(25736,67352)=42310
order(61432,12346)=14320
order(19570,59170)=21034
order(19365,31965)=20134
order(86591,19856)=43021
order(9083,9803)=0213
order(21537,71523)=41203
order(67082,28067)=43201
order(75302,75230)=01423
order(37216,12763)=32140
order(96140,06914)=41023
order(61409,90614)=43012
order(65170,16057)=20413
order(2981,2819)=0231
order(5,5)=0
order(93175,95317)=04123
order(1830,0183)=3012
order(5439,3549)=2013
order(65130,03615)=43021
order(91765,97156)=02143
order(62941,69421)=02314
order(32576,63527)=40213
order(36102,32610)=04123
order(26074,60427)=12403
order(93754,73549)=21340
order(80591,09158)=13420
order(95826,58692)=12403
order(39685,83569)=30421
order(27346,34672)=23410
order(60192,96120)=30241
order(90635,63590)=23401
order(96278,78692)=34102
order(28610,10862)=34120
order(59714,75941)=20143
order(47623,63724)=24130
order(5096,5960)=0231
order(80931,30819)=31042
order(91034,01943)=21043
order(1293,1329)=0312
order(4817,7841)=3102
order(89620,98620)=10234
order(40829,08294)=12340
order(54390,95304)=30241
order(87036,70368)=12340
order(36701,13706)=40231
order(84716,41687)=13402
order(70682,82076)=34102
order(86902,20896)=43021
order(14708,04718)=31204
order(32071,12307)=41023
order(87945,48597)=30421
order(79580,09875)=41302
order(41032,03142)=23104
order(32749,34927)=03412
order(96478,68497)=14203
order(42518,24815)=10432
order(16340,46310)=31204
order(80736,38760)=30241
order(6327,3762)=1302
order(72098,27089)=10243
order(5061,6510)=2031
order(27469,79264)=14032
order(7362,6732)=2013
order(25637,56237)=12034
order(64973,36749)=40312
order(3690,0639)=3102
order(63250,36250)=10234
order(19037,13097)=03214
order(65239,52936)=12430
order(3245,5243)=3120
order(13487,81437)=30214
order(25371,73251)=32014
order(37049,47903)=31420
order(4879,7984)=2310
order(16035,36510)=31402
order(67982,29867)=42301
order(30425,20345)=31024
order(53780,05378)=40123
order(59870,50789)=04321
order(13840,84031)=23410
order(82706,72806)=21034
order(68134,63841)=03142
order(19025,21905)=30124
order(41928,18249)=14302
order(40751,51407)=34012
order(59768,65789)=30241
order(84916,68491)=40123
order(63897,76893)=40231
order(5927,2957)=2103
order(14503,14503)=01234
order(269,692)=120
order(13294,23419)=21403
order(43289,49832)=04312
order(94087,09847)=20314
order(49862,69428)=31042
order(4518,5148)=1203
order(78653,78356)=01432
order(83472,34827)=12043
order(85912,12859)=34012
order(43951,54391)=30124
order(72159,57921)=30412
order(93218,93821)=01423
order(2986,8962)=2130
order(19264,61942)=30142
order(32054,43502)=40321
order(80715,15870)=34021
order(90167,79016)=40123
order(29763,37926)=42103
order(15978,15789)=01342
order(67029,92760)=43102
order(57260,70652)=14302
order(98573,97385)=03412
order(73649,79436)=04312
order(53974,59374)=02134
order(71034,73401)=03421
order(27905,52907)=40231
order(61540,05146)=42130
order(14305,31540)=20413
order(5073,3507)=3012
order(97652,25697)=43201
order(20543,02354)=10423
order(48796,86749)=14203
order(10625,05162)=14023
order(19547,54791)=23410
order(68925,92856)=23140
order(78902,78209)=01432
order(40652,62054)=24130
order(6795,9765)=2103
order(76105,60157)=13240
order(95187,59781)=10432
order(4687,6478)=1032
order(96231,96213)=01243
order(861,168)=210
order(96728,97628)=02134
order(8126,6281)=3201
order(9068,6890)=2301
order(91648,68419)=24310
order(31940,40193)=34120
order(19308,19830)=01423
order(93857,59378)=30142
order(83921,91382)=24103
order(86315,65138)=14320
order(89305,80539)=03421
order(7895,5879)=3102
order(92583,58932)=23041
order(65372,25376)=41230
order(40261,60241)=31204
order(15896,65891)=41230
order(73168,37618)=10324
order(27341,27134)=01423
order(30945,39054)=02143
order(93546,63594)=41203
order(36958,63958)=10234
order(24153,21435)=02143
order(78405,57804)=40132
order(29854,58492)=32410
order(15087,57108)=14023
order(29560,69025)=31402
order(78529,95728)=42031
order(94608,80694)=43201
order(70849,07498)=10342
order(4287,8427)=2013
order(48651,68541)=21304
order(83907,98073)=20341
order(59708,08957)=34102
order(19542,52491)=24310
order(25467,26745)=03421
order(89401,41890)=24013
order(90361,31690)=24301
order(2015,0251)=1032
order(35948,95348)=21034
order(89501,15089)=42301
order(65147,74561)=43102
order(15673,57163)=13024
order(58639,65983)=20413
order(80723,08732)=10243
order(64079,70946)=32410
order(72490,02749)=41023
order(90164,41906)=42013
order(81237,71328)=41320
order(84702,02874)=34021
order(63017,36710)=10432
order(46185,54681)=40132
order(50371,30175)=21430
order(19548,91548)=10234
order(60814,80614)=21034
order(97456,76945)=14023
order(2538,8253)=3012
order(3491,3194)=0321
order(67950,95760)=23104
order(93406,96430)=04213
order(93250,59023)=30421
order(85769,95687)=41302
order(52309,59203)=04132
order(4390,4390)=0123
order(64512,14256)=31420
order(486,684)=210
order(38476,63478)=40231
order(95417,94571)=02143
order(1274,2714)=1203
order(43829,39248)=14302
order(7530,7503)=0132
order(63427,63247)=01324
order(97658,65879)=23410
order(62078,72608)=31024
order(43587,37854)=14320
order(39710,17309)=32041
order(6195,6195)=0123
order(63754,73456)=21430
order(78914,17948)=30241
order(94678,67984)=23041
order(68421,21468)=34201
order(24036,30624)=32401
order(91382,39821)=20341
order(84609,94860)=41023
order(17629,26719)=32104
order(38590,35809)=02143
order(65407,54607)=12034
order(7934,3497)=2310
order(81032,80231)=02431
order(47109,17049)=21304
order(68273,76328)=30421
order(67925,76259)=10342
order(18946,91468)=20341
order(80514,01548)=13240
order(90632,90623)=01243
order(36728,38726)=04231
order(81920,98012)=20413
order(27085,82057)=30241
order(85349,54389)=13204
order(56241,61542)=14032
order(50738,08573)=14023
order(12806,16208)=04132
order(41538,85341)=42301
order(40598,09854)=13420
order(63945,93645)=21034
order(60734,07346)=12340
order(97641,74691)=13204
order(2103,1230)=1032
order(70453,37054)=40132
order(38041,08314)=21043
order(50786,06758)=14203
order(28746,27846)=02134
order(58091,59180)=03412
order(5287,2758)=1302
order(41587,85471)=32041
order(49630,93064)=13420
order(1468,6814)=2301
order(32417,42173)=21340
order(83916,16893)=34021
order(76320,70623)=04132
order(45689,65489)=21034
order(59867,68597)=32014
order(6702,2670)=3012
order(91036,96031)=04231
order(21680,16082)=12430
order(14798,19487)=03142
order(4829,9842)=3102
order(47835,35874)=34210
order(32647,64723)=23410
order(41358,18453)=14032
order(41362,24631)=40321
order(46085,40568)=02413
order(40781,81740)=34201
order(27543,72354)=10423
order(89643,84369)=03421
order(49157,19745)=21403
order(3561,1563)=3120
order(25680,68205)=23041
order(56028,80625)=42130
order(713,317)=210
order(19240,19420)=01324
order(46798,97648)=32104
order(16473,41673)=20134
order(89173,37819)=43021
order(23518,18532)=34210
order(68704,74680)=24013
order(78649,67984)=20413
order(90613,63109)=24310
order(70985,50987)=41230
order(54690,05964)=40321
order(29310,23019)=02431
order(80743,80743)=01234
order(62341,16234)=40123
order(45869,84956)=20413
order(95637,65739)=21430
order(74956,75694)=03421
order(1758,5718)=2103
order(87430,37048)=31420
order(1203,0123)=2013
order(94826,29468)=30142
order(4093,4309)=0312
order(19064,04169)=24031
order(91275,92157)=02143
order(74936,64379)=41302
order(35284,52348)=12043
order(72415,54172)=42301
order(41078,04817)=20413
order(58307,78503)=41032
order(751,571)=102
order(53904,30954)=13204
order(71960,09617)=42310
order(40628,60482)=21043
order(8306,0638)=2310
order(76942,26497)=41320
order(12857,12875)=01243
order(19708,09871)=31420
order(1750,7150)=1023
order(39480,40389)=24031
order(28573,25783)=02314
order(81305,85301)=04231
order(68752,76852)=20134
order(91347,31974)=21043
order(79526,25679)=32401
order(30658,03658)=10234
order(83956,59863)=32041
order(72645,46257)=32140
order(16304,06134)=31024
order(19602,96120)=12043
order(60175,05176)=14230
order(67803,60783)=03124
order(9256,6259)=3120
order(40758,84750)=40231
order(54268,68245)=34210
order(2934,9234)=1023
order(8761,8176)=0312
order(12957,71925)=40213
order(93071,07391)=23104
order(16258,12568)=02314
order(49627,94267)=10324
order(7823,2378)=2301
order(6847,4786)=2310
order(47925,24975)=30214
order(10486,04816)=12304
order(10452,10245)=01423
order(54809,94508)=41032
order(50691,65019)=20143
order(20495,94025)=32104
order(50731,03571)=13024
order(92185,82591)=31402
order(70823,23087)=34120
order(80376,83067)=02143
order(94158,48951)=14032
order(63810,30168)=14302
order(3718,3718)=0123
order(51963,15396)=10423
order(51624,26451)=32401
order(78421,21487)=34210
order(68042,40628)=32041
order(7921,2719)=2031
order(41725,75124)=24130
order(71623,61372)=21403
order(82675,56827)=42013
order(56418,41865)=23410
order(30468,06843)=13420
order(80217,72108)=42310
order(30976,36079)=04132
order(53091,13905)=41320
order(14697,14976)=01342
order(53726,76235)=24310
order(74318,47381)=10243
order(92834,39428)=30412
order(41027,70214)=42310
order(29371,13927)=42103
order(38591,53198)=20431
order(10963,01639)=10342
order(81739,81739)=01234
order(23906,20369)=03142
order(14970,47190)=13024
order(48516,56814)=24130
order(7658,8576)=3201
order(87423,48237)=20341
order(76342,63274)=12403
order(43619,63419)=21034
order(32810,31028)=03412
order(60153,01365)=12403
order(69357,39657)=21034
order(36105,15306)=24031
order(52847,45287)=30124
order(2483,4328)=1302
order(14820,04128)=41032
order(18672,82671)=14230
order(35276,37265)=03241
order(56093,60953)=12304
order(73184,47813)=40321
order(52189,89512)=34021
order(16239,12369)=02314
order(48320,03482)=42013
order(49728,42987)=03142
order(48691,49618)=03241
order(34218,48312)=14032
order(72960,20796)=14023
order(2486,4862)=1230
order(56470,56470)=01234
order(34268,36842)=03412
order(12476,76214)=34102
order(97048,90874)=02413
order(4651,4165)=0312
order(1467,6471)=2130
order(13058,50138)=32014
order(81326,16328)=14230
order(68274,78264)=31204
order(18239,81392)=10342
order(3819,9381)=3012
order(72,27)=10
order(9187,7819)=3210
order(79103,07139)=30241
order(7513,7351)=0312
order(3490,3409)=0132
order(56493,54369)=02413
order(82015,05821)=24013
order(40761,61470)=34021
order(7390,9370)=2103
order(40625,56420)=42031
order(8716,1768)=2130
order(64980,94068)=21403
order(73846,64738)=43012
order(17642,61472)=20314
order(90352,32905)=24013
order(42798,47289)=02143
order(6510,6150)=0213
order(72598,58792)=24031
order(81769,69187)=34102
order(25908,25809)=01432
order(81364,63148)=32140
order(5726,6527)=3021
order(90473,07493)=13204
order(67148,81674)=42013
order(69874,97648)=13042
order(12486,86421)=34210
order(51732,17523)=12043
order(4326,2346)=2103
order(42817,87142)=24301
order(45037,47053)=04213
order(12439,43129)=23014
order(69731,37169)=32401
order(83412,12348)=34120
order(1374,4371)=3120
order(6204,6420)=0312
order(28574,58724)=21304
order(71649,41697)=31240
order(7961,9761)=1023
order(24501,54012)=21340
order(59016,60195)=42310
order(17845,51748)=40132
order(59628,95628)=10234
order(29671,16972)=42130
order(32061,03216)=20143
order(80642,48620)=30241
order(13642,24361)=43120
order(270,720)=102
order(9327,9273)=0231
order(34615,13546)=30412
order(60579,70596)=31240
order(6370,6073)=0321
order(17506,75601)=12430
order(91432,34219)=32410
order(46719,64791)=10243
order(59328,98523)=14032
order(15462,15264)=01432
order(7045,0745)=1023
order(21643,14236)=13042
order(78210,02817)=42130
order(87014,81470)=03412
order(5240,4250)=2103
order(56879,78596)=32041
order(8076,6087)=3102
order(8367,6378)=2130
order(6231,3612)=2031
order(82103,12308)=21430
order(85291,89215)=03241
order(59623,93562)=14023
order(20547,54027)=23104
order(46725,76254)=21340
order(70834,80374)=21304
order(62947,64792)=03421
order(90765,75096)=24103
order(43169,13964)=21430
order(23451,54321)=32104
order(90412,40219)=21430
order(87954,75948)=13240
order(20761,27106)=02413
order(95043,35940)=41032
order(35712,71532)=23104
order(78295,57892)=40132
order(5432,3542)=2013
order(12470,72041)=31420
order(87134,18473)=20413
order(40762,20476)=41023
order(59378,95873)=10432
order(58940,09584)=42013
order(18902,08129)=31042
order(65913,53196)=14320
order(93415,53491)=41203
order(27138,72813)=10423
order(9571,7159)=2310
order(38249,92384)=42013
order(3869,3698)=0231
order(39017,31709)=03421
order(37412,71423)=13240
order(81962,61892)=31024
order(69702,27960)=42103
order(94857,74589)=41320
order(2403,0324)=2301
order(12573,73521)=34210
order(45732,27354)=42310
order(16742,24167)=43012
order(83947,49738)=32410
order(15842,81524)=20143
order(592,925)=120
order(26391,63192)=12430
order(13976,16937)=04213
order(35918,91358)=23014
order(75091,50917)=12340
order(65972,79562)=32104
order(12945,95241)=24130
order(69345,46395)=30214
order(71356,71653)=01432
order(27419,19427)=34201
order(61354,43165)=42103
order(80159,98105)=40213
order(52314,34251)=24103
order(94675,79465)=30124
order(19425,21495)=30214
order(21534,23451)=03421
order(14895,51489)=40123
order(9065,9605)=0213
order(2956,6295)=3012
order(1958,5189)=2031
order(39146,19463)=21340
order(6025,0652)=1032
order(69158,65918)=03124
order(29014,14092)=34210
order(3179,1937)=1302
order(50817,80571)=21043
order(51847,51478)=01342
order(27604,26047)=02341
order(18706,10768)=03241
order(94052,09254)=20431
order(4172,4721)=0231
order(85614,48615)=40231
order(2713,7231)=1032
order(20471,41720)=24301
order(4180,8014)=2310
order(20159,59012)=34120
order(96014,41960)=43012
order(56217,62175)=12340
order(2490,0294)=3021
order(18439,34198)=32041
order(54872,57284)=03421
order(6813,1863)=2103
order(12604,04216)=34102
order(21973,17923)=13204
order(4859,8594)=1230
order(4216,1246)=2103
order(10268,08261)=14230
order(74635,75436)=04132
order(24715,45217)=14032
order(71592,72195)=04132
order(29768,68279)=34021
order(64792,74269)=21403
order(82306,68320)=40213
order(21465,26514)=03412
order(8639,9863)=3012
order(91074,97014)=03214
order(71685,16857)=12340
order(51726,65172)=40123
order(57941,59174)=02413
order(49867,89674)=21340
order(65420,04265)=42301
order(78630,86370)=12304
order(6892,9268)=2301
order(17496,69147)=43021
order(86012,60821)=12043
order(94567,67495)=34102
order(69071,16907)=40123
order(82091,20891)=12034
order(23560,63502)=31240
order(4072,2704)=3210
order(46502,26405)=41032
order(20431,04213)=12043
order(86729,87296)=02341
order(4297,2749)=1302
order(5903,3905)=3120
order(54102,21540)=42013
order(1520,0215)=3201
order(29503,02539)=30241
order(10729,92710)=43201
order(63024,40236)=42310
order(13526,16352)=04123
order(67024,62047)=03241
order(46592,42965)=04312
order(43721,72413)=23041
order(1805,1085)=0213
order(16925,65921)=14230
order(35084,30584)=02134
order(87129,82197)=03241
order(83562,23586)=41203
order(46198,69418)=13024
order(6701,7160)=1302
order(15906,01965)=30241
order(6823,8263)=1203
order(123,132)=021
order(25493,52439)=10243
order(94853,84539)=21340
order(68327,86327)=10234
order(24173,23714)=04321
order(41956,46519)=04312
order(60745,64750)=03241
order(95318,85319)=41230
order(30257,23750)=20431
order(63874,37864)=13204
order(24837,78432)=42130
order(24105,04152)=31240
order(38501,08315)=31042
order(21806,80612)=23410
order(57843,34785)=43120
order(17624,76124)=12034
order(59207,07529)=34021
order(27386,72863)=10342
order(45103,40531)=03142
order(34502,53420)=20143
order(30418,14380)=32041
order(36152,13652)=20134
order(71320,37210)=20314
order(5891,9851)=2103
order(35076,37605)=03421
order(62453,26453)=10234
order(50381,81035)=34120
order(7689,9876)=3201
order(6517,1675)=2031
order(10358,10853)=01432
order(83791,39871)=13024
order(67582,58672)=23014
order(57219,95712)=40132
order(76104,10746)=23041
order(35208,83250)=40213
order(31726,13627)=10432
order(45679,64975)=20431
order(57183,37518)=41023
order(68219,28916)=21430
order(42076,72604)=31420
order(47962,92746)=24103
order(72104,71024)=02314
order(87234,34287)=34201
order(13602,61320)=20143
order(78205,28705)=21034
order(53961,51936)=04213
order(741,147)=210
order(36912,31926)=03241
order(40873,34807)=40213
order(84926,24698)=31420
order(380,380)=012
order(4038,4380)=0231
order(51076,07615)=23410
order(67528,67852)=01423
order(64785,84576)=31420
order(49251,92145)=12403
order(51203,50231)=03241
order(3461,4613)=1230
order(54823,45283)=10324
order(7143,1734)=1032
order(80647,04786)=13402
order(82450,25408)=13240
order(39,93)=10
order(16470,64107)=12043
order(4528,5482)=1032
order(57302,27530)=41023
order(20537,50723)=21403
order(13047,41037)=30214
order(29370,90372)=14230
order(93576,75936)=32014
order(75926,57692)=10423
order(10576,71056)=30124
order(69124,69412)=01423
order(34762,32674)=04321
order(68105,15806)=24130
order(8530,0853)=3012
order(41087,80417)=32014
order(71934,19374)=12304
order(39405,94530)=12403
order(45327,42735)=03421
order(78204,04782)=34012
order(423,342)=201
order(78634,73648)=03241
order(65049,40596)=32140
order(7524,2574)=2103
order(36089,63098)=10243
order(41730,10347)=14302
order(70953,09537)=12340
order(52831,38125)=32410
order(51260,12650)=12304
order(16708,68071)=14320
order(82453,82345)=01423
order(57408,40758)=23104
order(70239,92073)=42103
order(32041,21304)=14023
order(20654,20564)=01324
order(39726,37269)=02341
order(28615,15628)=34201
order(36017,61037)=13204
order(730,370)=102
order(42893,39482)=43021
order(45897,78945)=42301
order(96480,09648)=40123
order(36159,15369)=23014
order(19873,91387)=10423
order(80135,51083)=42103
order(97685,75986)=14032
order(47059,47950)=01432
order(31480,18304)=13042
order(49506,54690)=20413
order(3428,4832)=1302
order(26049,02964)=20413
order(97680,60897)=24301
order(89412,98124)=10342
order(73618,16837)=32410
order(60481,81604)=34012
order(63042,03642)=21034
order(27140,14027)=23401
order(14596,15946)=02314
order(67293,27396)=21430
order(58291,92815)=32140
order(5763,7563)=1023
order(46139,36914)=31420
order(13504,10534)=03214
order(97143,34971)=43012
order(84370,07843)=43012
order(67130,30176)=34210
order(51479,45971)=20431
order(41582,28154)=43120
order(90864,84096)=24103
order(43206,20643)=23401
order(4058,0845)=1302
order(14936,36149)=34012
order(89145,19584)=21403
order(60813,86103)=20314
order(53841,83514)=21043
order(24089,92408)=40123
order(84059,08459)=20134
order(68542,86542)=10234
order(62758,65278)=03124
order(67185,81765)=32104
order(79462,26497)=43210
order(31582,83251)=30421
order(26985,59628)=42103
order(46817,18746)=32401
order(48963,63498)=34021
order(49536,94653)=10423
order(90175,57190)=43201
order(67384,36487)=20431
order(80153,31508)=42310
order(8972,7928)=2130
order(34987,34789)=01432
order(7965,5697)=3210
order(31078,31780)=01342
order(61873,73861)=34201
order(2641,4126)=2301
order(67940,67904)=01243
order(74901,74901)=01234
order(15832,38521)=32140
order(24017,72410)=40132
order(97132,71923)=12043
order(58042,84052)=13204
order(43950,50934)=34210
order(6830,3860)=2103
order(84067,48670)=10342
order(78604,84607)=14230
order(58371,83715)=12340
order(68742,62487)=04312
order(36810,36180)=01324
order(61857,18765)=12403
order(79845,47895)=30214
order(54807,74850)=41203
order(52693,53629)=04213
order(12506,01562)=30241
order(39026,60239)=42301
order(64129,46219)=10324
order(84913,89413)=02134
order(98763,79836)=20143
order(5730,5037)=0321
order(15926,62591)=43120
order(40681,80641)=31204
order(85760,05867)=41032
order(34628,42368)=13024
order(21567,51276)=21043
order(48731,14873)=40123
order(96315,51936)=43021
order(73149,97143)=40231
order(56179,75961)=30412
order(1023,2103)=2013
order(76419,64179)=12304
order(85267,87526)=04123
order(90132,02391)=14302
order(38921,21983)=34210
order(48693,94638)=30241
order(57082,70582)=12034
order(19765,57961)=42130
order(65298,65829)=01423
order(86047,60487)=12304
order(76823,27386)=30421
order(48579,94785)=40312
order(36954,46395)=41023
order(15489,51849)=10324
order(12789,79821)=24310
order(30856,83065)=20143
order(92156,96215)=04123
order(54812,21584)=43021
order(87210,28071)=20413
order(5163,5136)=0132
order(95247,45972)=31042
order(74032,47302)=10324
order(90243,42903)=32014
order(4876,6487)=3012
order(89021,18920)=40132
order(84695,96458)=32140
order(38561,58361)=21034
order(82674,72486)=31402
order(75364,37456)=20413
order(92054,52940)=31042
order(28457,48275)=21043
order(14680,14068)=01423
order(84960,46098)=13420
order(40185,50481)=41032
order(91706,90617)=03412
order(37185,18537)=23401
order(13098,83091)=41230
order(90317,17930)=34021
order(82691,12698)=41230
order(1408,4810)=1302
order(9347,9437)=0213
order(49608,46809)=02431
order(36057,76305)=41023
order(60954,06594)=10324
order(9016,6109)=3210
order(83046,36048)=14230
order(37906,79630)=12403
order(87126,26817)=34021
order(51876,85761)=20341
order(82479,82479)=01234
order(95760,07695)=42301
order(24781,24187)=01432
order(32568,23685)=10342
order(13782,21783)=40231
order(56207,75062)=40312
order(30517,37015)=04132
order(7836,3867)=2130
order(76924,74926)=04231
order(18763,16783)=03214
order(56830,50836)=04231
order(21045,50241)=42031
order(53648,34586)=13042
order(39247,32749)=02431
order(95138,58193)=14203
order(3607,7360)=3012
order(94612,69124)=20341
order(54962,62549)=34012
order(19470,10749)=04321
order(85174,51748)=12340
order(38096,63908)=40321
order(13579,19375)=04132
order(29873,38279)=42031
order(6297,9672)=2031
order(7829,8297)=1230
order(83029,08932)=20413
order(81594,18495)=10432
order(43859,34958)=10432
order(83520,80532)=04213
order(9462,6492)=2103
order(91786,61879)=41320
order(32786,73286)=20134
order(74063,67403)=30124
order(70841,87401)=20314
order(35014,30145)=02341
order(58692,86529)=12043
order(67452,52746)=34120
order(49253,49352)=01432
order(82914,49218)=42130
order(820,820)=012
order(64531,61453)=04123
order(7560,6750)=2013
order(20541,05214)=12043
order(21580,01258)=41023
order(65302,32605)=24031
order(70986,97680)=20431
order(79451,57149)=30421
order(49320,49023)=01432
order(32491,31492)=04231
order(16032,63012)=13204
order(57013,71530)=13042
order(13849,13489)=01324
order(53874,73548)=31042
order(15380,05183)=41032
order(61785,68517)=03412
order(92160,21609)=12340
order(65714,56741)=10243
order(58624,62548)=23041
order(24156,25416)=03124
order(83296,28936)=20314
order(31705,05137)=34102
order(4156,6514)=3210
order(91837,73891)=43201
order(6803,6380)=0312
order(69205,50629)=43021
order(27460,04726)=42103
order(95302,32590)=24103
order(41529,92415)=43012
order(30726,23607)=30412
order(18726,81726)=10234
order(40567,74065)=40132
order(52816,61528)=43012
order(9726,6792)=3102
order(60245,62405)=02314
order(42389,83429)=32014
order(25063,50623)=12304
order(50298,85209)=40213
order(13689,18639)=03214
order(52047,04257)=23104
order(17935,13597)=03421
order(4123,4213)=0213
order(56029,56029)=01234
order(23749,29374)=04123
order(27591,19725)=43102
order(82905,95820)=24013
order(47165,64517)=30421
order(7831,1837)=3120
order(86074,64078)=14230
order(46723,43627)=04132
order(37540,74053)=13420
order(61923,36921)=40231
order(93708,83907)=41032
order(40627,62470)=23041
order(94026,40692)=12403
order(92317,17329)=34210
order(73219,91327)=43120
order(365,563)=210
order(18340,38104)=21043
order(78302,02387)=34210
order(64907,47069)=14302
order(89704,80947)=03142
order(36097,37690)=04132
order(74639,79643)=04213
order(16740,14670)=03124
order(48560,56804)=23140
order(29075,72905)=30124
order(17290,09271)=43210
order(9821,1982)=3012
order(73920,09327)=42130
order(25643,24365)=03421
order(89175,71958)=32140
order(87045,54870)=43012
order(2045,5042)=3120
order(82716,87162)=02341
order(29630,60239)=24031
order(76501,56107)=21430
order(28193,18923)=21304
order(12870,70182)=34021
order(439,934)=210
order(36758,38567)=04312
order(6873,6738)=0231
order(12490,09412)=43201
order(3621,6213)=1230
order(98260,09682)=40312
order(70518,71580)=03241
order(70629,26790)=32041
order(43291,12439)=42013
order(1350,0153)=3021
order(47519,45197)=02341
order(62803,38206)=42130
order(45092,42059)=04213
order(93470,73049)=31420
order(40651,65041)=23104
order(72831,87123)=20413
order(20386,08632)=13420
order(85462,28456)=40213
order(15084,41850)=40312
order(46279,79426)=34021
order(42597,24795)=10432
order(96514,54169)=24310
order(31549,93145)=40132
order(80967,70986)=41203
order(90,09)=10
order(62743,62347)=01432
order(70168,76018)=03124
order(3,3)=0
order(48602,40628)=03241
order(85621,16825)=42031
order(75804,85740)=21043
order(97562,92756)=04123
order(70842,02487)=14320
order(59076,05697)=20413
order(3801,0318)=2031
order(74183,73814)=04321
order(62098,09286)=23140
order(4726,2746)=2103
order(56973,35796)=40321
order(8471,4187)=1302
order(80764,74860)=24031
order(4108,4801)=0321
order(89034,48309)=40321
order(23864,68324)=32104
order(95718,79581)=20143
order(58107,71058)=42301
order(4718,1478)=2013
order(30914,49301)=42013
order(30149,04139)=13204
order(82016,62810)=41032
order(51764,51764)=01234
order(96150,95106)=03241
order(76280,07628)=40123
order(8409,8904)=0321
order(43529,25394)=32140
order(16798,19786)=03241
order(41729,47192)=02143
order(51389,15389)=10234
order(78043,30874)=42103
order(46591,51964)=24310
order(37640,67403)=21340
order(61579,69157)=04123
order(91804,04981)=34021
order(54317,75314)=40231
order(70235,70352)=01342
order(27918,79182)=12340
order(36189,18963)=23410
order(70435,74053)=02143
order(80129,81209)=02314
order(3940,4930)=2103
order(9276,2967)=1032
order(9632,2639)=3120
order(75604,07465)=30421
order(36402,34620)=02143
order(27849,28794)=02143
order(48961,91486)=24013
order(79420,72490)=03214
order(18302,01832)=30124
order(5961,5169)=0321
order(43869,64398)=30142
order(20391,20139)=01423
order(42308,34820)=20413
order(67815,87156)=21340
order(25817,85172)=21340
order(4037,0473)=1032
order(95413,19453)=30214
order(90673,07936)=13042
order(35842,24853)=43210
order(57942,72945)=14230
order(34529,94532)=41203
order(43875,53487)=41023
order(82510,25018)=12430
order(56237,23657)=23104
order(81450,40581)=24301
order(9250,0925)=3012
order(86234,26483)=21403
order(28340,04382)=43210
order(35940,03945)=40231
order(34786,37486)=02134
order(23815,13852)=31240
order(9687,9678)=0132
order(21659,51296)=31042
order(90285,58902)=43012
order(54379,53497)=02143
order(9123,1932)=1032
order(14926,61492)=40123
order(70489,87409)=30214
order(57281,87215)=31240
order(36782,23786)=40231
order(61357,37516)=24310
order(41526,26154)=34120
order(71342,41732)=31024
order(24675,25674)=04231
order(51029,29051)=34201
order(71029,97210)=40312
order(24615,56214)=42031
order(48597,87954)=14320
order(78950,78059)=01432
order(37912,29173)=42310
order(96217,21976)=23041
order(71945,95741)=24031
order(94102,91024)=02341
order(74128,42187)=13240
order(97630,03976)=43012
order(85607,60578)=23140
order(49357,39574)=21340
order(15629,92156)=43012
order(28407,28047)=01324
order(14892,49218)=13402
order(72183,28173)=13204
order(61482,46218)=20413
order(265,562)=210
order(5087,5087)=0123
order(41879,49781)=04321
order(46731,76341)=21304
order(45978,57894)=13420
order(26978,28976)=04231
order(90621,61290)=24301
order(10698,60198)=21034
order(28957,87529)=14302
order(42685,42856)=01342
order(69458,54986)=32140
order(39745,54379)=43021
order(32946,34629)=03412
order(27940,49702)=32140
order(9032,9023)=0132
order(43527,57234)=24310
order(69471,49716)=21340
order(63029,36290)=10342
order(6283,8263)=2103
order(9581,9185)=0321
order(34189,18493)=23140
order(32719,79231)=24103
order(71365,36517)=23410
order(35608,50638)=13204
order(91748,78914)=24013
order(986,986)=012
order(85473,48357)=20413
order(81745,75184)=24103
order(65489,45698)=21043
order(67432,43762)=23104
order(80732,03782)=13204
order(15396,16953)=04312
order(94287,27849)=24310
order(83271,18732)=40312
order(2471,7142)=2310
order(63187,16837)=20314
order(4798,8497)=3021
order(48571,41578)=04231
order(45091,01945)=24301
order(76048,76804)=01423
order(46379,37694)=23140
order(51096,51069)=01243
order(2451,4215)=1032
order(29584,59842)=21340
order(70329,73290)=02341
order(6452,5426)=2130
order(59026,25690)=30412
order(67549,56974)=20413
order(52978,58972)=04231
